house,name,duration,power,model,efficiency,progress,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,len_profile,skew,schedule,schedule_skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter
H072,CW072,0.5705934286084767,0.5083676574330594,D338C9,0.9485192947934427,0,0,0,0,0,0,32.528062400720316,True,CN,230.0,-120.0,50.0,233.235.38.169,12463,224.0.2.0,10000,15.226343756475469,20.627831111243726,16.760722980335935,20.244722488270618,14.915038089296115,19.041892466706297,15.788117516155022,19.692893905406738,14.330103458861487,19.16787555817984,15.941729625445372,19.44970683194242,16.928093201051485,23.14676521856563,17.281533259359918,20.03919598618029,17.463360137509362,20.550593090378218,17.119856262917942,19.380585677671984,ntcl,clotheswasher,D338C9,6172,0,P4,348,0,0,0,0,0,0,16.23109593707958,6172,35.402527538916075,58.04028040161816,5,5,5,5
H073,CW073,1.3710856623765073,0.46471160000973805,D338C9,0.9510439451510826,0,0,0,0,0,0,71.40067806377766,True,AN,230.0,0.0,50.0,227.1.125.188,10627,224.0.2.0,10000,14.402784654131116,19.57065288786495,13.449347069607787,19.873775336739733,16.523366598327996,19.40830871884996,14.29181786510081,20.208526767933904,16.506089434453788,19.64898092419329,15.207053702998303,20.438339330884965,15.681843174614304,20.505201055647653,15.943264004735259,19.59883018413525,17.62946272660181,21.230552359780155,17.493101394071328,20.650991719549886,ntcl,clotheswasher,D338C9,6172,0,P3,884,0,0,0,0,0,0,7.812556667943533,6172,46.90281552154879,49.00885759794231,5,5,5,5
H074,CW074,1.7857797125498962,0.2561148563691856,D3230E2,0.9504956512860304,0,0,0,0,0,0,59.53156054859634,True,BN,230.0,120.0,50.0,233.179.64.129,10085,224.0.2.0,10000,15.475764627110564,19.807952673018786,17.437255395780134,19.306575424070626,15.246662491895314,20.093682730184426,17.085270049487885,20.00472519714662,16.340240118810446,21.78232659479704,16.313896845555536,21.271302944438347,15.259425153843175,21.5678970816198,13.53895875085259,21.100169327880504,16.556847315692654,18.32805292593936,14.344659599154923,19.517588136262784,ntcl,clotheswasher,D3230E2,8995,0,P2,-809,0,0,0,0,0,0,46.726842400669696,8995,51.60787035725197,33.448576951361645,5,5,5,5
H075,CW075,1.9583425509078958,0.43289846902842066,D3230E2,0.9507651442088433,0,0,0,0,0,0,39.00741108992372,True,CN,230.0,-120.0,50.0,238.237.51.32,12894,224.0.2.0,10000,16.420737514379553,21.379371941927765,15.710007549576988,20.090592405216523,17.52632943134403,18.903969711871376,18.177459603783745,19.83553675231442,16.309222322864482,21.567161421922616,17.152797411989656,20.496300497544595,14.890807493812721,22.413473304878412,16.72237434049313,19.259968769167646,16.66076080819173,20.975355285514546,16.025407220547233,20.53705504000546,ntcl,clotheswasher,D3230E2,8995,0,P2,-687,0,0,0,0,0,0,51.429833923005134,8995,30.85307164978839,38.171185816818664,5,5,5,5
H076,CW076,1.727077911211818,0.5706782548595977,B8121D,0.9510057466098435,0,0,0,0,0,0,76.33677710136632,True,AN,230.0,0.0,50.0,235.253.47.66,11713,224.0.2.0,10000,15.681381745750452,18.988552896032015,16.004488062782478,19.903288270299157,16.18707591357247,19.10657512668199,15.670509677090202,20.393068970191425,16.545711062971566,19.15597500586789,14.263895451344812,20.313485832394377,17.422121228546256,21.1347052679254,14.85892378057177,18.310530707016394,16.18710374449861,20.525823986067948,15.953099970359265,20.280919856521447,ntcl,clotheswasher,B8121D,5294,0,P1,130,0,0,0,0,0,0,3.911783655269232,5294,45.997124522964896,59.68290402085043,5,5,5,5
H077,CW077,0.32515979334877787,0.29535394507903084,7297E3,0.9508058417731353,0,0,0,0,0,0,78.11520970726133,True,BN,230.0,120.0,50.0,231.186.31.175,10857,224.0.2.0,10000,16.4562204556339,19.157195932058347,14.056417105302259,19.556321808614396,17.11317585787699,19.425294570300167,14.49980285265766,18.89373626229655,14.838920307674908,20.952076034020365,17.22698696605589,20.20780734789318,16.7375774289157,20.36633319041934,14.934198156068376,18.538539887257716,18.962184422623952,20.84633677767407,16.658461174811364,21.452558000396444,ntcl,clotheswasher,7297E3,3530,0,P3,406,0,0,0,0,0,0,20.523382170275855,3530,48.47620233610219,44.620123094437275,5,5,5,5
H078,CW078,0.1618182257221643,0.8308683199142897,D3231E2,0.9483733343452078,0,0,0,0,0,0,53.98871699687932,True,CN,230.0,-120.0,50.0,238.175.250.187,12886,224.0.2.0,10000,15.212649183193069,20.732551090298657,15.264957862130352,19.696145551859743,16.98371187042401,21.554605970594686,16.980222968622936,19.96696414036556,15.431744940177227,20.448471339061104,16.189080972944883,21.024695963547586,15.480109511237556,20.326606064808054,17.53108414045106,18.30412218367563,17.54301812771065,20.975444406187833,14.823086241275371,21.329160764518633,ntcl,clotheswasher,D3231E2,3951,0,P3,827,0,0,0,0,0,0,26.23104547376222,3951,42.816136729498346,53.80026404598391,5,5,5,5
H079,CW079,1.5699447202080234,0.15681984848080546,D3230E,0.9519082226959625,0,0,0,0,0,0,60.04724047622352,True,AN,230.0,0.0,50.0,237.188.23.149,11252,224.0.2.0,10000,15.840865278752807,19.514237288145683,14.911753608002995,21.780548069228832,15.104214121991522,20.437408466889877,17.746910851293954,20.183233313626413,15.819164321996146,19.692888833878577,15.887431212731123,19.633509653039095,15.857928578102396,20.44368366503056,15.978610251160685,21.040057400990477,16.900269919106023,20.46633244007519,15.761442338663429,21.469543999852647,ntcl,clotheswasher,D3230E,7370,0,P5,700,0,0,0,0,0,0,25.90168016464288,7370,41.44749039392249,43.19403063625459,5,5,5,5
H080,CW080,1.5804182532252937,1.0704042044005162,D3231E,0.9495504489588552,0,0,0,0,0,0,48.93658965284445,True,BN,230.0,120.0,50.0,233.182.203.190,10552,224.0.2.0,10000,16.030565130858736,19.33064087289252,15.594374241425045,21.298408014110773,17.757582837151567,20.558829203686486,15.114197358563322,20.386610905775076,15.59468323779167,21.49991862998396,17.275138741782133,20.605495818132592,16.83224720396325,19.41379210390275,16.781627139177026,18.91529834328209,16.649738633642094,20.670990273043653,17.36812479569389,19.947427494348553,ntcl,clotheswasher,D3231E,2812,0,P2,59,0,0,0,0,0,0,44.6257489335683,2812,39.55157793066878,33.60488906558873,5,5,5,5
H081,CW081,0.759187479800509,0.14787091035573866,D338C9,0.9494296016642305,0,0,0,0,0,0,38.340149393390924,True,CN,230.0,-120.0,50.0,225.82.29.71,11668,224.0.2.0,10000,15.783674110855227,19.836314526273366,15.04166022573709,20.204947448070957,14.405292348412724,20.164253526890295,16.862227257080928,20.569263335014032,16.887928167966027,19.28213928534627,14.837804009136082,20.22706015963289,16.67028323233726,19.75702587730757,14.696146618111172,20.13898578579131,16.33854232790462,19.02451577364974,15.56156867483656,20.862883944669306,ntcl,clotheswasher,D338C9,6172,0,P4,-299,0,0,0,0,0,0,34.27050096507303,6172,39.26752393910847,30.600223496951727,5,5,5,5
H082,CW082,0.913808106448694,1.3868637830951849,D3230E2,0.9489240251792874,0,0,0,0,0,0,30.953480467024132,True,AN,230.0,0.0,50.0,225.241.71.46,12054,224.0.2.0,10000,14.818967828918352,18.82468467761754,16.009528680394386,20.310096041926794,16.575575642711637,19.000197752502075,15.912270783582814,20.17326328984862,16.325329572527405,20.008346265517485,18.97623685561974,20.494985374387436,17.281657487347744,19.756169223118455,15.65313548636459,21.786133548461326,16.370545364102103,21.080778657739877,16.341533071373274,20.25187384092039,ntcl,clotheswasher,D3230E2,8995,0,P5,-847,0,0,0,0,0,0,2.9211209849321773,8995,56.43940496375618,34.14936303755701,5,5,5,5
H083,CW083,0.6780933065697614,0.7704835160048213,D3231E2,0.9472593013403633,0,0,0,0,0,0,49.22337138379712,True,BN,230.0,120.0,50.0,225.46.135.59,10762,224.0.2.0,10000,16.899788764975494,21.16435766304067,17.834266158784953,20.234209199951355,18.321262227521146,19.999736625585385,15.9028411110462,19.85553473953218,15.812655610173232,19.44815330753785,15.508019401740368,19.864679162112353,15.590282500077894,20.971023766262867,15.88442113575634,20.9956556697472,15.907825345380463,19.939991696945803,16.268966250346857,20.43421683661395,ntcl,clotheswasher,D3231E2,3951,0,P1,604,0,0,0,0,0,0,31.005440849418985,3951,36.94381976868664,38.18106792529424,5,5,5,5
H084,CW084,1.0457536056165584,1.117816583960481,D3230E2,0.9476943734201572,0,0,0,0,0,0,45.58366050732152,True,CN,230.0,-120.0,50.0,238.47.166.253,10975,224.0.2.0,10000,12.640185102464084,19.953726537130702,16.623100967117942,19.514207082913057,16.80756909192051,19.082445274180234,15.930650264342747,21.648434589896905,16.309863104218312,20.253756232227126,15.184417097995272,20.02939321002541,16.590742284193222,20.610513650803675,16.160489780361257,20.11639937079968,15.832401674288594,18.763779624201593,14.630760762466425,20.750594671906523,ntcl,clotheswasher,D3230E2,8995,0,P1,-760,0,0,0,0,0,0,28.66092598082544,8995,48.493394013556745,40.893337627318594,5,5,5,5
H085,CW085,1.1783670192515632,0.17668454907266967,D338C9,0.9471444047588149,0,0,0,0,0,0,22.3484302068267,True,AN,230.0,0.0,50.0,225.24.170.18,10052,224.0.2.0,10000,16.78097915428849,21.48161058998531,14.739453891577803,17.473454599043485,17.07004683330161,19.93308901447713,15.087279213697833,19.61888004389489,16.351852237718496,18.411771214075063,16.415961305107253,19.189014825744696,18.402812560551048,20.718176392127276,18.76191019950941,17.820092833994234,14.613632495460815,18.28604597834322,14.998184607631464,20.651494022795443,ntcl,clotheswasher,D338C9,6172,0,P5,748,0,0,0,0,0,0,41.770538662595854,6172,41.474748080953205,39.30974732268472,5,5,5,5
H086,CW086,0.12322217648372014,0.48848125825609834,D3230E2,0.9517056660424013,0,0,0,0,0,0,55.31690877677248,True,BN,230.0,120.0,50.0,232.166.47.247,11025,224.0.2.0,10000,16.37216878556293,18.477583331797927,15.472270859642173,19.014627540704865,15.632309556165392,20.524955300311436,15.889034370183511,19.9117186773508,15.974773862264806,19.082824710040494,16.29407165967283,19.734906672008897,17.045327544043232,21.371716236619932,17.965788508170352,18.847066558457666,13.476589856384807,20.84336586662241,15.56764242697702,19.547413102399876,ntcl,clotheswasher,D3230E2,8995,0,P3,741,0,0,0,0,0,0,17.624108817265075,8995,43.388712595345666,57.02561169216687,5,5,5,5
H087,CW087,0.45143789861742323,0.7505100958998268,D3230E2,0.9496930553100617,0,0,0,0,0,0,64.6696351036511,True,CN,230.0,-120.0,50.0,236.244.8.182,11083,224.0.2.0,10000,14.042599049473214,20.031929368328697,16.5390423780445,21.69771014789644,14.242855422145386,21.149527396551097,16.495881656631795,19.641360270239883,15.408365791922588,17.991045308887387,16.56833098204642,21.324570743800294,16.26965125991859,19.20364444331863,16.39660468765506,19.850862520811155,14.385496003934989,19.1072127079812,16.157056327637765,19.111522016819688,ntcl,clotheswasher,D3230E2,8995,0,P2,739,0,0,0,0,0,0,24.088827370825857,8995,38.2346285441523,42.78537812785693,5,5,5,5
H088,CW088,0.74394669070594,0.16952076396827861,D3230E,0.9536748188746713,0,0,0,0,0,0,61.162052342851254,True,AN,230.0,0.0,50.0,238.61.178.55,11841,224.0.2.0,10000,16.899179960621193,19.566393697904648,14.691139829624387,20.23972535183187,14.322638559677614,19.467987403284177,16.140637753866315,19.605171615472507,17.718678809999666,19.206292182894856,14.892981641119656,20.335026364947332,17.885303527663226,19.74146890561289,16.996105337200504,20.69728156078233,17.495824044381738,21.259516000988242,16.980257459362377,20.618179020652324,ntcl,clotheswasher,D3230E,7370,0,P3,558,0,0,0,0,0,0,43.61144751038011,7370,52.74707771801472,56.43742225813939,5,5,5,5
H089,CW089,0.6259004293270225,0.18173172863015785,7297E3,0.9523761250282885,0,0,0,0,0,0,24.705297121805334,True,BN,230.0,120.0,50.0,236.137.89.146,11795,224.0.2.0,10000,15.55106189997248,19.277029605361854,16.14385692307371,18.49705524856988,16.62368503997422,21.48382535582082,15.168986037590157,20.025234389896728,16.34806640146984,20.27838824740565,17.29197129920682,20.099116997521985,15.876770097347583,20.05257909849065,15.93185978176018,20.586431950299225,14.172275661163905,18.76270186875013,17.455908087520662,20.466877824959813,ntcl,clotheswasher,7297E3,3530,0,P1,-679,0,0,0,0,0,0,18.91116796788249,3530,37.97607345968252,54.46592722585593,5,5,5,5
H090,CW090,0.1712123033427546,0.5971092008630089,D3230E,0.951663460744517,0,0,0,0,0,0,60.76772808136201,True,CN,230.0,-120.0,50.0,231.129.119.184,12777,224.0.2.0,10000,17.465665773137538,18.722536751349992,16.967332807262196,19.247746636886735,16.886709049737583,19.84607459337224,15.295835960958474,20.880304870860687,16.38692101724987,18.633368817454148,16.232989472090576,20.79797109972262,15.368243516647054,20.262611475622027,16.448837246907676,20.176489679316294,16.163988133899746,20.02561852161949,16.63875453196193,19.969311268039714,ntcl,clotheswasher,D3230E,7370,0,P4,-10,0,0,0,0,0,0,19.18191541074304,7370,52.59290045594702,49.637154825549025,5,5,5,5
H091,CW091,1.8638314165999392,1.4153471572921845,D3230E2,0.9529090338011444,0,0,0,0,0,0,41.54463302851535,True,AN,230.0,0.0,50.0,225.116.120.184,11327,224.0.2.0,10000,13.921972008191739,19.76743337006585,15.351661418668067,20.735964876326264,17.880215424971055,20.724443699092713,16.122869854086947,21.112035892060334,16.937741722439114,18.182022206300967,15.12389972078337,19.75954741453539,16.875552057188383,20.54031885650186,16.81004209678748,21.491296682559287,15.8904304774519,19.219822403911458,16.34834536255195,17.850152509661186,ntcl,clotheswasher,D3230E2,8995,0,P3,477,0,0,0,0,0,0,40.713287697919945,8995,43.10469764679619,53.229038142717975,5,5,5,5
H092,CW092,1.474383175284127,0.6242681338046892,D3231E2,0.9487736347387666,0,0,0,0,0,0,79.86929960879809,True,BN,230.0,120.0,50.0,233.20.119.71,12564,224.0.2.0,10000,15.824151870181915,19.837707592733594,16.00649838816837,20.815182705122304,14.771132378815693,20.200064536405023,17.54224652654633,20.755977943097736,15.91427054204984,22.973093273303746,16.3839397655002,22.1976640897292,15.940051104838034,19.443569222797457,16.113724204085074,19.576781267675507,16.161046220256733,17.89858971571984,16.303141311534574,20.040860008049187,ntcl,clotheswasher,D3231E2,3951,0,P4,-745,0,0,0,0,0,0,38.646373325516365,3951,52.83433494829815,45.330241288788585,5,5,5,5
H093,CW093,0.8862216755237059,0.14809270661809865,7297E3,0.9522071098786606,0,0,0,0,0,0,61.5043656373555,True,CN,230.0,-120.0,50.0,230.244.64.138,12989,224.0.2.0,10000,14.15435942400523,20.798893708719618,17.202911739837173,20.45592024855403,16.249505670718644,20.091835400678452,16.739860954461214,18.6190048356925,17.961167207804916,20.190541501751174,16.77468621234054,20.03352563690454,15.235856006326069,18.66098549314427,16.29883738120599,20.592157468946194,16.88094176181237,21.163608373805673,16.020321632588065,19.756344113537175,ntcl,clotheswasher,7297E3,3530,0,P2,-52,0,0,0,0,0,0,5.345275903025463,3530,32.7894166754144,44.086276514253406,5,5,5,5
H094,CW094,0.739359265043432,0.3726721918561601,D3230E2,0.9490648568013962,0,0,0,0,0,0,79.3556075799688,True,AN,230.0,0.0,50.0,232.228.91.163,11405,224.0.2.0,10000,15.288023782498144,20.049836233818475,15.442027807362873,18.673150413170244,16.25487209997748,21.3559391416808,16.04611674126366,20.540288532907486,17.661085527681262,19.47001984658066,16.345968436535834,20.3375353897772,16.355968119714632,21.60195378044032,14.482270404620923,20.821247537612127,16.36324071474963,18.135384487050292,17.49793055507418,19.783645941763073,ntcl,clotheswasher,D3230E2,8995,0,P3,318,0,0,0,0,0,0,0.9211854851389067,8995,49.52351965996461,36.956745131448,5,5,5,5
H095,CW095,1.748994144518051,1.3326801758860038,7297E3,0.9497850351371879,0,0,0,0,0,0,32.93802415541285,True,BN,230.0,120.0,50.0,225.68.243.103,11948,224.0.2.0,10000,15.95025622220623,20.01952259907919,15.36046653231578,21.277895157150116,17.530524549252256,20.379123070763242,16.92361160446618,19.50322534124897,16.71204254059036,20.28726828046139,17.178145919309543,20.19397690039614,15.806618833049312,20.147198943328558,15.650093276933998,21.608214354791954,15.07509197360897,19.941776401986225,15.213696999648326,20.27636827607124,ntcl,clotheswasher,7297E3,3530,0,P3,-752,0,0,0,0,0,0,2.183678041276378,3530,42.73482696231894,58.55083267153232,5,5,5,5
H096,CW096,1.7419095575472605,0.7498277772912448,D338C9,0.9463377964905242,0,0,0,0,0,0,23.555392454890512,True,CN,230.0,-120.0,50.0,227.43.190.220,11681,224.0.2.0,10000,16.10648464424924,18.75467710637607,14.374152847513956,19.794723652046315,12.424256279568034,18.373638351598068,15.008300103767906,19.716492718658785,16.42915926048852,21.220710887215972,15.608819874426716,19.592648765065306,15.756879606294723,19.13463711317075,15.59950968678977,19.451825811669668,15.636895736044774,20.25306349377138,15.771068687853912,21.770927267150988,ntcl,clotheswasher,D338C9,6172,0,P3,183,0,0,0,0,0,0,8.298327070629039,6172,33.462977786715946,54.92752212855066,5,5,5,5
H097,CW097,0.8377999611505139,0.4752593258859519,11F01E,0.9464998037254932,0,0,0,0,0,0,69.48449157480168,True,AN,230.0,0.0,50.0,225.126.210.193,12445,224.0.2.0,10000,15.636759508395656,21.014790624967983,14.525141870132481,20.729104511186883,15.691541989268558,18.926829140607552,16.262204487661705,20.6522655575572,16.809511455052608,19.32714800622111,16.236393842335566,18.985237551297043,16.110735893149002,18.86784181135816,13.977501454143692,19.6962264020499,16.479662689605156,20.30849452185437,17.06269544183838,19.625305728577715,ntcl,clotheswasher,11F01E,7334,0,P4,-260,0,0,0,0,0,0,8.375781213381648,7334,31.7071724384554,41.8444014058666,5,5,5,5
H098,CW098,1.2893993609057208,0.9661438024107873,11F01E,0.9496620275463249,0,0,0,0,0,0,47.335210587144246,True,BN,230.0,120.0,50.0,227.203.164.169,11062,224.0.2.0,10000,14.623972502128126,20.78766851782003,16.377631673068592,17.991275713677986,15.880686491791202,19.309979740176335,17.252934945272933,19.84049365742476,17.625684194519522,18.764436448588356,14.281868469083747,19.841013376048746,16.657297341658932,21.20691801267731,15.49560179567093,18.62646059431678,17.698898336803126,19.057983909026575,17.808007113340615,19.557470832784688,ntcl,clotheswasher,11F01E,7334,0,P3,560,0,0,0,0,0,0,34.96115220734496,7334,43.49722497736009,54.10962671570377,5,5,5,5
H099,CW099,0.7512854901887546,0.17986823417792508,B8121D,0.9508853574678281,0,0,0,0,0,0,37.05703822409074,True,CN,230.0,-120.0,50.0,224.183.222.240,11700,224.0.2.0,10000,14.593561075126985,20.561414680473074,15.511964623983431,20.922656882489644,15.41506370698437,19.756789660524245,17.009605334471026,19.442753988373227,15.770853993228805,20.252575725651525,16.403126494027283,20.78344642374714,16.466659934130384,20.472387321523314,15.316081073336015,20.245478759329163,14.192130022864518,21.707419363040213,15.34844325188069,19.425987228232376,ntcl,clotheswasher,B8121D,5294,0,P1,27,0,0,0,0,0,0,52.386724652670516,5294,48.39611593556394,47.45043884813838,5,5,5,5
H100,CW100,1.9627736805515552,0.3973930728042969,D338C9,0.9489060956901314,0,0,0,0,0,0,48.33617024536637,True,AN,230.0,0.0,50.0,233.61.116.122,10433,224.0.2.0,10000,15.62349493356909,21.025398881640054,16.175349525186316,19.896663510532957,17.15850655103201,24.0,16.891959623406112,17.902010231242564,14.999175769603537,20.295160710664472,17.03922070436004,18.248843489207996,16.680751361453066,20.692995152695364,15.545452664924632,20.24468382163812,17.564558241895284,21.044410359090193,14.91486597122005,20.757990200069397,ntcl,clotheswasher,D338C9,6172,0,P3,437,0,0,0,0,0,0,0.08265818784391143,6172,59.182295393797716,48.69169071541697,5,5,5,5
H101,CW101,0.170508933389248,1.2869156391410017,11F01E,0.9509214443218087,0,0,0,0,0,0,54.12380304394537,True,BN,230.0,120.0,50.0,235.209.119.17,11042,224.0.2.0,10000,16.066067822249817,20.91402440324542,14.901034441763693,20.76847074543852,15.149838842753788,18.87718610164717,15.012197576415472,19.380831636754735,17.546702442691135,20.193684594366815,18.820404057282794,18.75126143157414,16.088070493802146,20.625411534460408,17.131659029861055,21.84490371953648,17.460391846614073,20.40192402312205,15.315153056070676,20.61646841106842,ntcl,clotheswasher,11F01E,7334,0,P4,-542,0,0,0,0,0,0,30.863928339367916,7334,30.216549068860477,46.96824321501758,5,5,5,5
H102,CW102,0.20312201481305214,1.4089779051991025,D338C9,0.9486862505590973,0,0,0,0,0,0,41.52176398440969,True,CN,230.0,-120.0,50.0,233.99.44.220,12883,224.0.2.0,10000,15.30712568934394,20.307519041463852,15.833590998515968,19.890092515249954,16.99465319174257,18.998565392667487,17.082333725206176,19.47560312301038,16.92160485814586,18.77784750031693,15.84756602224253,20.717564228167554,16.21997165935704,20.184867747637977,15.397237054850029,19.028347115008607,15.548460744620025,19.636065410300098,14.828700199875506,20.161380584235264,ntcl,clotheswasher,D338C9,6172,0,P2,-888,0,0,0,0,0,0,21.010518838093304,6172,58.11872319387828,48.143528659961305,5,5,5,5
H103,CW103,1.897834834077937,0.13907643313379844,B8121D,0.9485271230452539,0,0,0,0,0,0,54.63234530683034,True,AN,230.0,0.0,50.0,237.86.232.198,10862,224.0.2.0,10000,15.725829010803977,20.2170227855446,15.742251426494448,19.305936748992128,15.498049537785441,20.053970104283458,15.61377072379844,20.04781669961632,15.551259799690534,18.74784425759109,16.90471941599352,19.912140446431206,14.927123865789708,21.428477309501638,16.21252085588158,19.602811246343794,16.65044129260916,21.23289581193721,15.091826922891334,18.892087993752202,ntcl,clotheswasher,B8121D,5294,0,P4,495,0,0,0,0,0,0,14.549742103269491,5294,49.32712012254733,34.72403605249682,5,5,5,5
H104,CW104,0.6918715239933024,1.12909883713869,D3231E2,0.9460097103698,0,0,0,0,0,0,45.982565741759785,True,BN,230.0,120.0,50.0,231.157.97.152,12948,224.0.2.0,10000,13.386653134458742,19.64727043888253,15.679899159659962,18.465309236043037,15.146849957914364,20.649953237910836,17.571207307248557,18.812018646826633,16.503052892598898,19.186876944900405,16.30797366168391,20.472096730693,15.838459403065736,17.8734056102679,15.8912097718253,19.33207855418754,15.199292628735698,21.005757426869703,15.766598282435204,20.073911358632532,ntcl,clotheswasher,D3231E2,3951,0,P2,443,0,0,0,0,0,0,15.767292773929363,3951,50.573847220289736,46.11866544790456,5,5,5,5
H105,CW105,1.3848741456321647,0.22711574417366914,D3231E,0.9463851252395312,0,0,0,0,0,0,27.72127631490683,True,CN,230.0,-120.0,50.0,237.2.192.152,10841,224.0.2.0,10000,17.2947384259565,21.58799603688372,16.221332208603336,20.58837258149633,16.218941044891995,18.826277695427024,14.69639841024721,21.32973973361537,16.132461034905354,18.458726621510543,14.810939129968272,20.819654781796878,16.014660628713955,19.276018268656376,16.797267093194748,20.859697209433968,15.581408579189986,18.665683292632938,17.288016914438895,20.7261661500905,ntcl,clotheswasher,D3231E,2812,0,P4,-762,0,0,0,0,0,0,48.7432502857927,2812,32.50238558432528,54.687268590420544,5,5,5,5
H106,CW106,1.507809003851214,0.6124080556997058,D3230E2,0.9525167609075249,0,0,0,0,0,0,55.86591683943043,True,AN,230.0,0.0,50.0,231.153.99.55,11012,224.0.2.0,10000,14.085424287829047,18.734971440280667,15.279795419532306,19.712892609375597,15.20087257872055,20.669262179670273,15.33303302964937,22.670301562915615,17.487043252371674,19.834358230901547,15.85553439874776,17.274385344515704,18.048706673275383,20.480607080379574,14.150468800617585,19.08140016696925,15.893713395869101,19.23948333013583,15.601107606599754,21.2276142520278,ntcl,clotheswasher,D3230E2,8995,0,P4,499,0,0,0,0,0,0,37.65412289952249,8995,37.34038619268151,50.95090668560374,5,5,5,5
H107,CW107,1.3898686468673245,0.897962747088056,D3230E2,0.9523501713449964,0,0,0,0,0,0,61.41400416574828,True,BN,230.0,120.0,50.0,229.169.190.147,11596,224.0.2.0,10000,15.965364580757253,20.70249512538587,16.54407561323595,20.405205107415167,17.104605651518703,19.777678154528918,17.882817330237373,16.954834518354225,15.249006193587398,20.461752105506545,15.63520836631097,19.448772515508775,16.227438949261398,21.063012634865053,14.391212811602976,17.743443410392292,15.12881170802364,20.89935396902231,15.755779948515825,20.246702137808512,ntcl,clotheswasher,D3230E2,8995,0,P1,167,0,0,0,0,0,0,54.194835444929375,8995,42.36323307921978,34.15880596700612,5,5,5,5
H108,CW108,1.2144921790010883,0.8884304931553808,D338C9,0.94630215495621,0,0,0,0,0,0,21.96867859881475,True,CN,230.0,-120.0,50.0,226.15.47.141,12135,224.0.2.0,10000,17.411953495861518,19.67607660354932,17.284142542289054,20.454206313684114,16.046600279054395,20.04081860981496,15.881712050298201,20.446010140254074,16.15673923425201,20.537610043424177,16.924040800625768,21.272784063075235,14.517395992457692,20.715413322717925,15.357687968487118,19.40688864882065,16.24759813891605,18.914105012529923,16.934730195279975,19.55983603682618,ntcl,clotheswasher,D338C9,6172,0,P2,-878,0,0,0,0,0,0,40.314276444399944,6172,57.643572081822114,54.00850217882969,5,5,5,5
H109,CW109,1.0581071365304016,1.0790775105369048,D3230E,0.9501803384340509,0,0,0,0,0,0,59.78925457241308,True,AN,230.0,0.0,50.0,229.247.232.202,11910,224.0.2.0,10000,14.964038318645724,18.283078491372137,14.789622114208893,20.500929226915947,16.59335364253195,18.466046101582517,16.474702407714126,19.93897859794692,15.99851388050691,21.331001134234164,15.221442470715816,20.508055372127096,18.479498069498028,18.784986462322554,16.48132049199719,18.498935269705374,14.639207226234413,19.567654462922306,15.512668141941067,21.213772846602218,ntcl,clotheswasher,D3230E,7370,0,P3,477,0,0,0,0,0,0,49.862586733557315,7370,33.01273141556137,30.00718303610485,5,5,5,5
H110,CW110,0.9506007019361663,1.217341750477027,7297E3,0.9522899712570116,0,0,0,0,0,0,62.84548683880695,True,BN,230.0,120.0,50.0,233.181.231.51,10926,224.0.2.0,10000,16.304209133702006,19.274135389262124,15.868300129965991,19.493700054169558,15.837814144275235,21.421168695507212,14.90265043966669,20.357984267361108,17.403785957417778,20.294720722057082,16.288598325170668,20.043410204258358,15.538228542329426,21.348761444606264,16.47888218517202,19.685961299335485,15.756482983489253,21.016329791228074,15.489049252114125,20.99836649487506,ntcl,clotheswasher,7297E3,3530,0,P2,759,0,0,0,0,0,0,49.164721317103826,3530,36.748482365185595,32.006549665937406,5,5,5,5
H111,CW111,1.765355246158971,0.8419995019410518,7297E3,0.9519914199857328,0,0,0,0,0,0,73.13510792789648,True,CN,230.0,-120.0,50.0,228.201.24.187,12443,224.0.2.0,10000,16.749027550769746,17.347176929195832,16.409344295177117,19.259524084035966,15.989423807447483,20.619938764143107,15.606276052718142,20.274244796781865,15.426829902441499,20.62527731786707,15.293632169912694,19.96968171686784,16.002899196104742,19.770675237057375,17.399328359975986,19.81795822068435,17.567445536267844,19.618248276656217,16.06714791451509,20.859364014888914,ntcl,clotheswasher,7297E3,3530,0,P3,-11,0,0,0,0,0,0,47.87251556984587,3530,34.91945415083612,40.21389326643447,5,5,5,5
H112,CW112,0.5890288744228241,1.2619691120819743,D3230E2,0.9516470322787817,0,0,0,0,0,0,77.6591064470378,True,AN,230.0,0.0,50.0,227.239.176.215,10476,224.0.2.0,10000,15.97246537906789,21.984884495144833,17.458062580983263,21.17698533296749,16.30456740453636,19.796601539268455,15.945678676040782,18.896001882013827,16.663365865930587,18.919359648194206,17.41315963169878,19.968944053388878,16.34915904564436,19.82334955214917,15.274717646840976,18.143533687037504,17.348658340626237,21.754100943263857,14.986659031937181,22.13923272304851,ntcl,clotheswasher,D3230E2,8995,0,P4,-243,0,0,0,0,0,0,55.368100918345284,8995,46.922115900176195,59.10128344616933,5,5,5,5
