house,name,duration,power,model,efficiency,progress,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,len_profile,skew,schedule,schedule_skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter
H078,DW078,1.6449088162861893,0.801442988384057,B81D04,0.9493242086107169,0,0,0,0,0,0,44.25358177487906,True,CN,230.0,-120.0,50.0,233.111.11.126,12652,224.0.2.0,10000,15.307589048272748,6.70286765387625,15.824544120284628,4.03367826454548,16.936311761560315,5.57695019944364,17.33138159846502,4.238320033393254,18.458367610821867,4.811770287506375,17.957202297898025,4.738607187529374,15.373659168177316,5.263474426739992,15.8555790120766,2.78363822341706,15.846545320352764,3.660916225109382,16.39372679525438,5.437020827769078,ntcl,dishwasher,B81D04,6446,0,P3,-22,0,0,0,0,0,0,35.47049349260107,6446,52.268138435894386,59.918319620726706,5,5,5,5
H079,DW079,1.4779181213523864,1.3249516495400229,B7E6FA,0.9509522272044243,0,0,0,0,0,0,37.88955944814366,True,AN,230.0,0.0,50.0,226.167.193.39,12998,224.0.2.0,10000,17.905191070814297,5.853504203074943,17.204020259950397,5.015375521581534,17.283102960203937,5.399865398508277,17.631573195516754,5.340964321261076,16.483469307958767,5.823777332774334,15.390228347076285,4.123635830620406,16.059216739146077,5.327449880281984,16.767949410162796,6.06291085608786,16.508419767469462,3.014245026236829,17.69932728164342,4.4264346218074975,ntcl,dishwasher,B7E6FA,12979,0,P3,65,0,0,0,0,0,0,24.05418437883365,12979,35.162852910167075,49.98154908443078,5,5,5,5
H080,DW080,0.7489180628239765,1.1026068569552152,B82F81,0.9514344374744677,0,0,0,0,0,0,42.158370260156175,True,BN,230.0,120.0,50.0,227.31.51.201,12543,224.0.2.0,10000,16.363372543209685,4.712149271227198,16.8161997327742,5.764694408551473,15.526923960590073,5.648839100732187,16.00718098351876,5.95052863925628,18.225929241571407,5.728735217643885,17.39625611156972,3.8956303544575883,18.00907811917046,5.86305156320772,14.585513184150578,4.906902838655076,17.750784133199215,6.217040609582906,16.644861680822892,5.520436135059026,ntcl,dishwasher,B82F81,1865,0,P5,-185,0,0,0,0,0,0,1.5302169619554995,1865,54.43123777495543,46.75226552310046,5,5,5,5
H081,DW081,1.1120684400010583,1.2916476464580806,B7E6FA,0.9494521437407476,0,0,0,0,0,0,55.56393837392854,True,CN,230.0,-120.0,50.0,226.17.176.238,11772,224.0.2.0,10000,16.53151377934275,5.077294909256205,16.58416579204342,3.807584453434505,17.060150991307605,2.401409325950522,17.61875925999312,5.218906023266648,17.60485100174506,4.184584336545223,15.641660714109594,5.639842159700677,18.099482343530976,4.301059102269191,15.092823544125949,4.178800697120013,17.180123501856478,5.354849464787107,17.31330992182525,4.456418892419595,ntcl,dishwasher,B7E6FA,12979,0,P4,-172,0,0,0,0,0,0,2.0155422041737503,12979,50.169403579559784,35.08951885763257,5,5,5,5
H082,DW082,0.4408680692563245,1.1003466895506677,995BAC,0.9518640713548479,0,0,0,0,0,0,27.676644784026312,True,AN,230.0,0.0,50.0,233.84.84.184,11581,224.0.2.0,10000,16.948373807930903,7.470616375557913,18.0648503515391,3.421779684023731,18.49043532844816,2.6791204441946674,17.769346224128487,3.73383666083189,17.333281022293214,6.482404704183651,18.68650865021675,5.510542628369215,16.846001102376274,4.283585956699746,15.82646770400623,4.628780320352902,16.752172153118305,3.9659687147072806,16.874545490533844,6.5459004304205575,ntcl,dishwasher,995BAC,5249,0,P4,-63,0,0,0,0,0,0,43.31962723931572,5249,41.79583101582218,55.121968654338815,5,5,5,5
H083,DW083,1.2510235068975426,1.1317389994390927,B7E6F4,0.9511845686135734,0,0,0,0,0,0,50.52197916627896,True,BN,230.0,120.0,50.0,230.68.143.30,12728,224.0.2.0,10000,16.819626813318475,5.973758791413717,17.088428304525813,5.185418000525605,16.42642859981182,4.520860778689104,17.88753432637766,4.167161550741975,17.572288285042763,4.417894783871869,17.6763922652558,2.822525418812081,16.460086948352096,4.056834367190238,16.652444487735018,5.166261673891856,19.12742311878779,6.079808294041999,17.124703797245516,5.46505947212695,ntcl,dishwasher,B7E6F4,4803,0,P4,-19,0,0,0,0,0,0,41.56084732251466,4803,46.657569515575716,57.964945109973954,5,5,5,5
H084,DW084,1.0666792164008334,1.3592076853528219,B82F812,0.9488500146828137,0,0,0,0,0,0,35.0252216169881,True,CN,230.0,-120.0,50.0,231.245.121.164,10271,224.0.2.0,10000,18.9746088041186,6.614157519156808,16.731546304345283,6.350485958206445,15.980834537931424,6.581561065898087,17.340214502119846,6.438720144984055,15.28331202686907,6.256431259556107,19.914802102377365,4.259740688320447,16.8976132881937,3.738297632834198,16.77224634973038,3.8594238275797186,16.331504141042195,5.554648791272693,16.058545560303617,4.4681346300678,ntcl,dishwasher,B82F812,2141,0,P3,-110,0,0,0,0,0,0,34.65611497783439,2141,35.71028708039728,37.93089521636689,5,5,5,5
H085,DW085,0.3635926386097782,0.2343886701129524,B82F81,0.9515452482948717,0,0,0,0,0,0,44.891205208257674,True,AN,230.0,0.0,50.0,227.26.242.142,10640,224.0.2.0,10000,18.18589591957401,5.501494296714214,17.31754882988059,4.000784907147331,17.65336305580832,5.5094132750082565,17.5177870211638,4.447512274710805,19.34812533471262,6.866846300872988,16.204261703986315,4.931356894144835,15.430505673399118,6.601394604714381,16.293911742145482,4.541991641399287,17.056538934635117,5.448235188495699,16.151821042482105,5.684338847525385,ntcl,dishwasher,B82F81,1865,0,P4,704,0,0,0,0,0,0,32.63637888431278,1865,54.593250316488486,30.668094256378147,5,5,5,5
H086,DW086,1.4116543922358233,0.8855714916718436,995BAC,0.9520704807261849,0,0,0,0,0,0,21.89616155273769,True,BN,230.0,120.0,50.0,238.49.150.204,12676,224.0.2.0,10000,16.788578118673538,5.422693698174718,16.55456097503668,5.9352989604864,15.565103560909552,5.089116892984928,16.796471668724763,4.036762018386244,15.990624205032386,2.526365918057811,17.129006169691124,5.106492275644296,17.454349933133233,5.5874588733987665,17.130797737268384,4.9642575757192615,18.518573905222333,5.9262420229002215,16.89836842705812,4.900063620871204,ntcl,dishwasher,995BAC,5249,0,P4,547,0,0,0,0,0,0,38.05851336787742,5249,30.24182070898625,48.757931957015415,5,5,5,5
H087,DW087,0.7248068335605973,0.13676570935595225,B82F81,0.9504328661807917,0,0,0,0,0,0,66.94626413029908,True,CN,230.0,-120.0,50.0,238.79.33.77,12244,224.0.2.0,10000,17.42986379243318,5.266212705805404,14.960106511301682,3.64538509558378,16.705878827933486,4.742438406435836,16.368582576335996,5.264568750275319,17.195005903787532,6.404441075845449,18.066705537126825,5.17205746859643,16.09776522587396,4.206474271675104,16.714831122617685,7.103940943297115,17.011318715445054,3.5283102169285163,17.63134286201213,4.906221125655425,ntcl,dishwasher,B82F81,1865,0,P3,-739,0,0,0,0,0,0,59.23136597868619,1865,54.35493164270552,59.346025926277136,5,5,5,5
H088,DW088,1.2502154746138994,1.3376059470861137,B82F81,0.9487061888562328,0,0,0,0,0,0,37.969047397051,True,AN,230.0,0.0,50.0,224.83.180.123,11155,224.0.2.0,10000,16.740584907091442,5.536144289202292,15.259434661193314,5.877419702497735,17.43836956532505,6.4424616197458775,17.341474778147226,5.826495469604813,17.957188585328062,3.4610450067026077,18.16913079008026,4.493437708810091,17.109790993210364,4.948438980285425,16.38125948273422,3.376557446591954,17.05860073103871,3.96532869436565,17.687178243902167,4.070649286798812,ntcl,dishwasher,B82F81,1865,0,P3,-835,0,0,0,0,0,0,4.7876022578647115,1865,48.22120197586548,31.086462913849182,5,5,5,5
H089,DW089,0.9718973219578411,0.4288053636822984,B81D04,0.9515157343478752,0,0,0,0,0,0,55.97106667653578,True,BN,230.0,120.0,50.0,234.177.160.51,11341,224.0.2.0,10000,16.148699009548118,4.454009936322802,19.62464456982179,4.618878256437752,15.904219252825905,6.414939758173739,17.298062717514544,5.167948505816328,17.59630466774876,5.257761686792101,16.578356204396886,3.97753483223439,18.033934343065503,7.648792200204843,17.260974221533274,3.459888914481214,16.595678389339156,5.930553073544057,17.240386734191873,4.010450737499669,ntcl,dishwasher,B81D04,6446,0,P4,65,0,0,0,0,0,0,26.197581626070093,6446,35.84788458822302,53.53110010752014,5,5,5,5
H090,DW090,0.9954417702548557,0.7815554570159942,B7E6F4,0.9496639304040992,0,0,0,0,0,0,57.229579882115985,True,CN,230.0,-120.0,50.0,235.168.88.67,12361,224.0.2.0,10000,16.938095579560738,5.227545005606846,15.85783315990286,4.604497121300685,15.906035407231599,4.6571073421102795,15.845637401291206,5.578339899483481,17.40406966836484,5.984989607503509,15.849144612796579,6.3371179635100425,15.419979642625046,3.7768501880679812,17.398489038994967,4.7798933770531224,16.438325265466023,3.7425415785011866,17.07870290551012,4.710753720400741,ntcl,dishwasher,B7E6F4,4803,0,P3,-462,0,0,0,0,0,0,15.793437205987367,4803,31.942745749042743,40.28077764023228,5,5,5,5
H091,DW091,0.3182314221952146,0.5974720836816136,B81D04,0.9501057913498456,0,0,0,0,0,0,54.47158093427735,True,AN,230.0,0.0,50.0,232.167.134.184,12565,224.0.2.0,10000,16.90369196988777,5.1872632484995265,17.837247821564063,4.267967784354198,18.240397395561402,6.954428226202152,16.799755243230482,4.160042643482299,16.532680670681284,5.88695484615905,15.823881885523138,5.353525195609327,16.893982503664034,5.3626628803887915,16.504208460033784,4.256877110159894,19.137441553897055,4.4902199314926925,16.161068441580028,3.6510842384475706,ntcl,dishwasher,B81D04,6446,0,P4,609,0,0,0,0,0,0,5.025108937622875,6446,49.82259079751126,56.46313541499886,5,5,5,5
H092,DW092,0.845052732486004,0.23384572172158058,B82F812,0.9507857549592409,0,0,0,0,0,0,71.05518371705975,True,BN,230.0,120.0,50.0,224.147.30.242,11250,224.0.2.0,10000,15.96938047342653,4.892243431539925,17.549544871379847,5.170479843736099,20.167577776815726,4.741086650337505,18.83700666405865,5.101576414822385,17.91023645431023,4.20483284955718,18.48832051267854,5.606292803765479,17.27436988264824,4.567881946837568,15.872222407898839,2.364960756742405,18.387093881439622,4.833622101105141,18.047332749080677,5.331610659824559,ntcl,dishwasher,B82F812,2141,0,P4,-866,0,0,0,0,0,0,24.239516004787973,2141,55.291858012138114,51.692073451081775,5,5,5,5
H093,DW093,0.8844323280097942,1.159410352297801,B81D04,0.9507454408795082,0,0,0,0,0,0,48.79721408891334,True,CN,230.0,-120.0,50.0,229.59.208.187,12078,224.0.2.0,10000,17.4002897871385,5.561421173496754,18.2688314958575,4.180633231605306,17.5454230514054,3.0882318680959306,14.796759738986717,4.255236009766636,16.483037728452548,4.420112563613716,16.78015290915019,5.764108940175522,17.496772593512926,3.615476482316182,16.7462843640662,5.916748226823395,15.062186563649144,6.0868312684327766,17.26464546043625,4.597791159581449,ntcl,dishwasher,B81D04,6446,0,P4,-56,0,0,0,0,0,0,2.6083156061617174,6446,34.20815498028681,49.33743398948864,5,5,5,5
H094,DW094,1.7021264340945939,1.1869925542817261,B81D04,0.9523982235898856,0,0,0,0,0,0,66.40779812219456,True,AN,230.0,0.0,50.0,237.63.162.254,10113,224.0.2.0,10000,17.760559225882883,5.338163431276973,16.98669713532911,6.015968062882397,16.993293926568487,5.634441490072863,16.92574654511184,4.716949018672229,17.32356705119376,3.6176753270242297,17.387873736684124,4.037931299527232,17.512090321027106,4.780252693884433,16.042183342280378,4.968356825100638,16.382547267413493,3.3902801563168166,16.568017375730467,4.975445453883782,ntcl,dishwasher,B81D04,6446,0,P1,335,0,0,0,0,0,0,16.69718468819639,6446,35.96909651245508,37.081950865058545,5,5,5,5
H095,DW095,0.6978492883256531,0.4433369352147901,B7E6F4,0.9502941095427133,0,0,0,0,0,0,48.039559789059496,True,BN,230.0,120.0,50.0,238.116.59.93,12266,224.0.2.0,10000,16.82733392851647,6.2957264545775855,16.773031015853807,3.9938563401302867,17.953461579736516,4.871110731289869,15.514178237084602,4.804836695383156,14.374992295242105,5.283132477603225,18.85395914319382,3.863115393135497,18.343593677437,4.303194870541684,16.44857770994407,4.42975992772548,16.125947824451995,4.5945182367721955,16.305899468511242,4.144239052461854,ntcl,dishwasher,B7E6F4,4803,0,P3,217,0,0,0,0,0,0,52.275855458180374,4803,35.55304677097285,50.00820926507845,5,5,5,5
H096,DW096,1.4140251895795979,0.425730232503654,B82F812,0.9512537875923174,0,0,0,0,0,0,30.804173062210698,True,CN,230.0,-120.0,50.0,229.181.254.51,12352,224.0.2.0,10000,17.17276336612283,4.149140443508021,17.21676688975897,6.720286897241449,18.064103100527614,3.829718360925913,16.52709968040613,4.345940403013015,17.705392978339994,6.333679064234936,17.883467227559084,3.2838218592724138,17.67878880104215,6.068956290965017,16.7308778212898,4.682324899855193,15.023284802338345,4.868554186351406,17.486344548837835,5.707129708676039,ntcl,dishwasher,B82F812,2141,0,P1,-73,0,0,0,0,0,0,2.3910508281016507,2141,41.43502189100754,31.162445343158012,5,5,5,5
H097,DW097,1.1713743274142807,0.4609547276875853,B7E6F4,0.9497142011477552,0,0,0,0,0,0,26.414782835196554,True,AN,230.0,0.0,50.0,235.58.39.70,12328,224.0.2.0,10000,16.22726358305271,4.930621918927015,16.884420446062183,6.758221547965514,16.923642268923796,4.874374537534313,16.548022720031575,4.228586525460571,17.91396913833476,4.83228860668307,17.391585439853582,5.12687881038311,17.038681792529168,4.092387297642143,17.774607425970384,4.789224267819333,17.224419302409903,3.8262130084656683,17.031368034686555,3.86225756487159,ntcl,dishwasher,B7E6F4,4803,0,P2,754,0,0,0,0,0,0,42.785724051336736,4803,47.38304954352955,45.471981570415586,5,5,5,5
H098,DW098,0.8540694956777422,0.7264224498261371,B82F81,0.9508155373900828,0,0,0,0,0,0,20.40112839741544,True,BN,230.0,120.0,50.0,233.106.179.174,10744,224.0.2.0,10000,18.053867227565878,5.167188661860555,16.624154856600345,5.125652945383946,17.523660509878933,3.611054389975225,17.86657778149192,5.017069202241768,17.171916286918695,6.6093876727608505,18.07469954913125,6.805093741573356,15.27974351131268,4.941036052853362,16.439455238551812,5.941340397054474,16.9342442355593,6.00866056811474,15.982243781988409,5.117359811067211,ntcl,dishwasher,B82F81,1865,0,P2,148,0,0,0,0,0,0,6.1349435278222835,1865,54.82629834936151,36.516430763834975,5,5,5,5
H099,DW099,1.1600149628050558,1.0689432230581726,B7E6F4,0.9528691143323628,0,0,0,0,0,0,79.78717629018588,True,CN,230.0,-120.0,50.0,224.78.43.91,10539,224.0.2.0,10000,16.42233007019867,4.700366308066082,16.22297581147036,6.946775855644163,16.06894721668612,5.883297171009261,15.926039239561662,4.364900366795871,18.053143544952228,5.251126486231575,16.398709061787205,2.9345397547016274,16.975359770091448,6.401052414514467,17.830372352250535,5.926685995324833,15.725686356097968,5.6009503589510405,16.64572661341216,4.884426496506608,ntcl,dishwasher,B7E6F4,4803,0,P3,111,0,0,0,0,0,0,0.43854981529789505,4803,46.352438291723715,30.66891221435408,5,5,5,5
H100,DW100,1.7030339623862787,1.4502675945568366,B7E6FA,0.9484186846672368,0,0,0,0,0,0,74.6923434176455,True,AN,230.0,0.0,50.0,234.210.124.118,12567,224.0.2.0,10000,16.826524614138723,5.252259592167297,17.143752583698433,4.217298493239285,17.34393280495704,5.241014927389833,17.75294278603791,5.071787249126991,16.604170116047193,5.844469770346462,18.0068898351584,5.74114867355017,16.81569718485592,6.59201723867543,18.28900049128424,5.042864271471664,18.3296114750147,4.88926781211791,16.223432693327442,4.64947957082896,ntcl,dishwasher,B7E6FA,12979,0,P4,493,0,0,0,0,0,0,15.226981812601942,12979,51.65758263475966,50.8452192039457,5,5,5,5
H101,DW101,1.2199690405776595,0.6098026036325663,B82F81,0.9491018081378902,0,0,0,0,0,0,30.259606262375264,True,BN,230.0,120.0,50.0,226.123.168.156,11192,224.0.2.0,10000,15.488545166879772,4.498237619954064,17.47227910111004,4.179005841749056,18.25708816884226,6.416131829129034,16.670460806478406,7.046097228824397,17.456816466849215,4.866384823986232,16.71395035330571,3.80323921536275,16.974174135822317,4.104616857833559,16.306394088003703,5.015799347287135,17.167617229166275,6.029521351790467,16.096030564985544,4.365788606159535,ntcl,dishwasher,B82F81,1865,0,P5,-393,0,0,0,0,0,0,50.66855935364174,1865,32.02743619002058,50.076418926764106,5,5,5,5
H102,DW102,1.2559206239477603,0.5211446718073396,995BAC,0.9506970206535943,0,0,0,0,0,0,62.460995221645,True,CN,230.0,-120.0,50.0,235.40.158.55,12779,224.0.2.0,10000,17.66014244576803,4.655281651907551,15.288501134141384,5.1476224476128545,15.70247177691958,3.8957495856775948,16.931493583637092,5.155982906167694,17.412549889093924,5.360573743081595,17.566044944839987,5.193686363838387,17.52214726344773,4.690072211630582,17.649145987699136,3.6695742874515997,15.824634129957229,3.9453925051882983,17.993453894458725,4.894687659084178,ntcl,dishwasher,995BAC,5249,0,P1,539,0,0,0,0,0,0,57.01178238029009,5249,46.37802337255296,31.969842488366965,5,5,5,5
H103,DW103,1.386590710944953,0.34348130137077054,995BAC,0.9507492804760583,0,0,0,0,0,0,64.72633986640207,True,AN,230.0,0.0,50.0,234.206.250.168,11691,224.0.2.0,10000,17.57254693047682,4.51196074613348,17.31671290482557,4.093703480175708,15.645228827466937,3.1633889365698193,16.078908417632032,2.1703638003679266,17.544826224563447,6.005632505547955,16.583671409938255,6.2922361869558046,17.703058755304383,3.7171620212681544,15.60268803058636,5.456868858356495,15.3598872430126,5.207301371861761,17.136693180471923,5.216562418277603,ntcl,dishwasher,995BAC,5249,0,P5,495,0,0,0,0,0,0,13.095983000082736,5249,37.57798883203562,49.69371967502563,5,5,5,5
H104,DW104,0.5518929769395459,1.081306823802578,B81D04,0.951577212592768,0,0,0,0,0,0,56.83067818166631,True,BN,230.0,120.0,50.0,224.205.40.109,11332,224.0.2.0,10000,17.029934879611083,5.155969581624436,19.290264402813328,6.157037155494334,17.438925006450283,5.727551039375713,17.10019707125997,5.147237116374233,16.52276768934123,4.341801359761348,16.00525585015474,5.521633170947546,15.806144522672598,4.331048980587727,16.326338504246472,5.8904069618930395,16.99545817732418,4.266366131801943,15.858838528572504,5.340258615415325,ntcl,dishwasher,B81D04,6446,0,P4,603,0,0,0,0,0,0,31.213248024306907,6446,31.345515722256028,49.829503038249115,5,5,5,5
H105,DW105,1.4047254238341906,1.4983987912653398,B81D04,0.9478362019742819,0,0,0,0,0,0,21.427496010671373,True,CN,230.0,-120.0,50.0,232.113.218.96,10366,224.0.2.0,10000,18.466503956602196,5.075359574363752,15.373926609549088,5.52210378893217,16.530108433113387,6.382041930704373,19.249503562762392,4.395672795027357,16.841347638544406,6.434067931837539,19.405403005160743,4.655117864102452,19.730726674514514,4.827880353752179,16.17567280178354,5.886538469493642,16.177869848419125,4.0692554510663514,18.528256247800744,5.880905505818829,ntcl,dishwasher,B81D04,6446,0,P3,-689,0,0,0,0,0,0,36.46650881724542,6446,44.56210328374054,32.016911599832525,5,5,5,5
H106,DW106,1.015368233124664,1.1011364534175982,B81D04,0.946003503547377,0,0,0,0,0,0,26.16589269058518,True,AN,230.0,0.0,50.0,224.12.48.16,12709,224.0.2.0,10000,17.941077840304686,4.6947660216229075,17.46002190439465,3.9141662909460715,14.915890177396472,4.366819840038312,15.135484839204947,6.197211163293316,17.697152054009226,5.497350206645122,18.694555049732713,5.694430916333307,16.032199772389667,4.825155235805356,15.563093220071847,5.3761740513953535,17.217101095211305,4.207396917968301,18.250487523962942,4.711109794338716,ntcl,dishwasher,B81D04,6446,0,P4,787,0,0,0,0,0,0,39.01601110731616,6446,42.16721250322778,41.46531566119479,5,5,5,5
H107,DW107,0.8335969445845008,0.445575999047332,B82F812,0.9494789522380671,0,0,0,0,0,0,61.69146332223125,True,BN,230.0,120.0,50.0,227.137.8.200,10504,224.0.2.0,10000,17.30070646008569,5.999172657417905,17.04766446916325,6.211602577042133,15.500434322752255,6.205591906566205,18.188511298833987,4.777635983342941,15.22498612503523,3.4661042405858433,16.79480918489964,4.8802969144426,16.914093818337705,3.985372340835677,17.05183369637834,3.947545514578975,17.037516767780062,6.097724123562561,16.68852438588071,4.580391092790782,ntcl,dishwasher,B82F812,2141,0,P3,-466,0,0,0,0,0,0,53.68769725021035,2141,43.28568880104633,48.898507711696666,5,5,5,5
H108,DW108,1.3547831073584415,1.0629821688976768,B82F81,0.9539543792098114,0,0,0,0,0,0,29.03201511061468,True,CN,230.0,-120.0,50.0,235.242.251.23,11391,224.0.2.0,10000,15.878741401351844,3.0713267522390963,17.86211233762866,4.94587205689465,16.936387572603515,5.14942303198066,17.809393277031514,5.217865327952816,17.623509155526946,5.876328255845125,15.042701736209164,6.881644074070033,16.032858452971677,5.636580105957221,16.951009236323408,4.367200641687456,17.274550249927888,2.8635148521101543,17.73834554344693,5.1658512262158105,ntcl,dishwasher,B82F81,1865,0,P3,-190,0,0,0,0,0,0,48.38010641516951,1865,39.953875351179626,58.55105578766236,5,5,5,5
H109,DW109,1.3303184518530093,0.2933156284582329,995BAC,0.9452929314859765,0,0,0,0,0,0,70.75886277996,True,AN,230.0,0.0,50.0,237.168.182.168,11670,224.0.2.0,10000,16.602967399139786,5.596713970921782,15.997486502405048,6.152912996717135,16.483401436870004,4.218406656843056,16.017103051534814,4.42327067367928,16.401690302744818,3.5231534685802175,17.06391257185011,5.2264896556482165,17.95568276523871,5.237884741737868,17.511216846611312,6.701550884190833,17.804418089128685,5.502077932260297,16.770967581274597,4.793518215065008,ntcl,dishwasher,995BAC,5249,0,P3,711,0,0,0,0,0,0,41.16622485025355,5249,32.66996969777252,45.074325273593374,5,5,5,5
H110,DW110,1.1836968038094329,0.6023080741181702,B82F81,0.9498543091149586,0,0,0,0,0,0,33.21555288358837,True,BN,230.0,120.0,50.0,231.8.24.190,12585,224.0.2.0,10000,17.63711238107684,4.60308432496691,17.449641195135882,4.4505037537396515,16.09047997214426,4.163266666060456,17.85297855371794,4.049942786403152,17.507688189115974,5.797846227513002,16.49825734296444,5.393042764955204,15.459077213205433,4.634937335405978,16.529658075274046,4.473950776840955,16.202558542118652,5.458277302417864,16.77296469513448,3.2962642692475272,ntcl,dishwasher,B82F81,1865,0,P3,405,0,0,0,0,0,0,47.899502952340626,1865,34.61304722584475,35.39162775948981,5,5,5,5
H111,DW111,1.1683427755170086,0.6038024010195998,B7E6FA,0.9483799718079989,0,0,0,0,0,0,51.169824637236545,True,CN,230.0,-120.0,50.0,228.140.194.234,12240,224.0.2.0,10000,14.977021517781218,5.706452350181675,17.363334667138446,5.98300343128163,16.86303276548378,3.9089651234055083,16.608269044087265,4.577112188322094,17.132050313189783,5.2065483273073205,15.865012858942306,5.09036814330178,15.084411433987098,5.836750325093804,17.148389665690793,5.593334840528079,17.234911413159498,6.322570541700992,17.5667327870106,6.063655159952737,ntcl,dishwasher,B7E6FA,12979,0,P5,-623,0,0,0,0,0,0,29.917737671216727,12979,54.88616587737529,50.86504531635305,5,5,5,5
H112,DW112,0.33609786576616385,0.36061368338279104,B82F81,0.9484597942099088,0,0,0,0,0,0,49.58557574173793,True,AN,230.0,0.0,50.0,235.21.210.151,11627,224.0.2.0,10000,16.793654759825728,6.86591038325632,17.651144803092645,2.8011271570743084,16.570390402649906,2.90794263800785,17.416306250426988,4.137712242845719,16.848122216885923,4.409115942911975,18.39653524337265,4.594348953893953,18.24349296480645,5.197407549069271,15.793313586845262,4.402584595478653,15.987823979151656,4.788235457618784,16.378463372429284,5.566658215308333,ntcl,dishwasher,B82F81,1865,0,P1,-759,0,0,0,0,0,0,53.14702849368196,1865,58.52206701615445,53.340904360046835,5,5,5,5
H113,DW113,0.27014854458108095,0.19910667728650366,995BAC,0.9512205556845919,0,0,0,0,0,0,27.80453868674587,True,BN,230.0,120.0,50.0,230.108.209.13,10260,224.0.2.0,10000,17.24052785705069,5.616196353565666,17.018338532557,4.174437088453552,16.7092626957249,4.003973884454693,15.965890965732491,2.260783077585467,14.62559327419121,6.278328460502261,16.660302277355463,4.874164139786471,15.12962682502508,4.050325906803535,16.74819072588595,5.419779398605657,18.569225356971575,3.3742974440094518,17.535498521001028,6.375127723566955,ntcl,dishwasher,995BAC,5249,0,P4,-120,0,0,0,0,0,0,7.118981840370562,5249,50.992491852551765,42.96378275307737,5,5,5,5
H114,DW114,1.0653120330222272,1.377896316556653,B7E6FA,0.9490030243540836,0,0,0,0,0,0,62.12219136216383,True,CN,230.0,-120.0,50.0,227.118.141.219,11204,224.0.2.0,10000,16.783771342639543,5.3307221502029165,17.590540773184397,5.042204003287447,18.224440614252543,4.3149191700628595,17.941915829764444,5.678420981182178,18.756903752097443,4.633949753812892,17.74329137758859,4.859552049857577,16.410272926187805,4.267036805655403,16.866110504877216,5.49111216184211,15.51573023426619,4.751693945490711,16.75948043721191,6.734441462646864,ntcl,dishwasher,B7E6FA,12979,0,P3,384,0,0,0,0,0,0,22.444436674823134,12979,52.58888833508616,33.20530671212071,5,5,5,5
H115,DW115,0.43986928868918596,0.12062488449527406,B7E6F4,0.9505216693758695,0,0,0,0,0,0,48.76657296341931,True,AN,230.0,0.0,50.0,230.169.169.76,12632,224.0.2.0,10000,16.783124317923207,5.226248720651005,15.536458980187064,5.627401803884683,18.14268387330327,4.7053948692085275,15.764352969198463,5.837860104611084,16.67554550625743,5.148813023011478,18.03421731869303,4.036206345451008,17.948620961215326,6.358749427537724,17.006037164572394,5.1188053378811125,17.076406792792593,4.130017143706063,17.169426440818267,6.309686450526551,ntcl,dishwasher,B7E6F4,4803,0,P4,772,0,0,0,0,0,0,27.257644199116122,4803,32.02954200945296,58.10466896913504,5,5,5,5
H116,DW116,0.9996323909662397,0.1666559394631893,B81D04,0.9516412359903732,0,0,0,0,0,0,59.949929194961456,True,BN,230.0,120.0,50.0,230.12.215.12,12747,224.0.2.0,10000,16.95016330408307,5.814500221310961,16.77616797822566,4.9434437548204455,16.330362277748588,4.806138517114833,18.019986376550744,4.723422090893898,17.579036723483735,4.485824045283404,17.311224349035335,5.574505607082037,16.36814596557937,6.758799871920172,17.626211865691186,4.6406229517648345,16.089767762796743,4.313524423572321,16.785779334035535,5.426573532425559,ntcl,dishwasher,B81D04,6446,0,P3,592,0,0,0,0,0,0,5.031807328788553,6446,58.6507257994364,37.272137269464565,5,5,5,5
H117,DW117,0.6100070736710682,0.8005136736594312,B82F812,0.9493638863873202,0,0,0,0,0,0,35.3617500129741,True,CN,230.0,-120.0,50.0,237.135.117.210,10293,224.0.2.0,10000,18.462785582394286,4.747699711106093,17.33549761590444,6.1595472708883445,17.012988380277797,5.193632032320995,17.156412034633554,6.300330231681933,17.19559673822428,3.2949939056570203,17.3586134767134,4.314337237263114,16.852363744513646,3.9455234856189527,15.911981501000344,5.288082189096784,15.914060821831775,4.634098392219368,15.918791074569375,6.872798389433064,ntcl,dishwasher,B82F812,2141,0,P4,-655,0,0,0,0,0,0,9.592513261160022,2141,51.21259400081414,32.98131191192162,5,5,5,5
