house,name,pv_roof_area,roof_area,power_per_area,capacity,pv_efficiency,inverter_efficiency,floor_area,latitude,longitude,elevation,albedo,roof_tilt,azimuth,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter,proposed_status,actual_status,proposed_demand,actual_demand
H060,PV060,0.4799484173440101,321.4689287402409,93.13834715583205,5370.0,0.16603616184582565,0.8895506338052833,262.9277264313204,-36.898506969400415,174.71918513987436,77.31443132046861,0.19603474875805435,35.12540496952882,178.06637453186755,True,CN,230.0,-120.0,50.0,233.14.17.146,11283,224.0.2.0,10000,11.037461486660172,11.046386343634492,13.079961617222065,13.080961617222064,11.435083423326512,11.449783194588385,12.497003347944396,12.498003347944396,10.974057112052815,10.98180469353201,10.968418631728625,10.982808202628023,11.02070277211621,11.027914898069604,13.146516016998733,13.162156265535515,9.242040372942103,9.25232401276757,12.512587929214156,12.527029493181885,der,solar,Solarcity,0,0,0,0,0,0,0,27.183243572947436,13.401209069924043,30.865181924053914,34.43105342697737,5,5,5,5,1,1,0,0
H061,PV061,0.4530773542787056,342.1953769374949,102.90013592926445,5390.0,0.1899945750066595,0.9117695278711485,295.5654948617007,-36.86324753604389,174.81269267511755,77.57274873777764,0.3289406935320559,30.261637811345572,180.6235988261656,True,AN,230.0,0.0,50.0,236.73.148.248,10575,224.0.2.0,10000,10.92932340420115,10.939613648765102,12.291609459980801,12.302124541085332,13.51467642041385,13.5248099388936,12.274591448249996,12.279066516359622,14.050179793550225,14.061717109755199,10.6512215338371,10.663442412995527,13.233015369425273,13.24567448514426,12.39678888004804,12.412223455827524,10.849702720670457,10.861483994541176,9.887032082109199,9.895994182635615,der,solar,Solarcity,0,0,0,0,0,0,0,46.80961018158658,41.14575274121069,42.43544920556961,29.91449476100438,5,5,5,5,1,1,0,0
H062,PV062,0.46267644624386595,82.94712974389286,96.15071853788056,4510.0,0.17607651612123598,0.8885989152367471,68.97401934847973,-36.951671637135156,174.68344748315405,76.96939555319246,0.21113290095623943,33.74253745016168,179.38985149594873,True,BN,230.0,120.0,50.0,229.214.169.12,11102,224.0.2.0,10000,11.069718348316107,11.0844387738773,12.240928873856255,12.251558809944443,12.857474287121551,12.86912398347442,11.76483394389769,11.76583394389769,11.34627422627156,11.360339763485149,10.967692391772182,10.979306095924674,10.438390628307538,10.439390628307537,9.898864246222674,9.910488373728295,11.023589311469621,11.035941974993944,14.120204500819776,14.137467825971175,der,solar,Solarcity,0,0,0,0,0,0,0,23.33145127749549,21.526469488441638,29.92289836574509,21.893852795012457,5,5,5,5,1,1,0,0
H063,PV063,0.4592325269905823,87.39532684574876,102.94351638460562,3780.0,0.16105100485687532,0.8905871019936785,73.61779123562121,-36.93505156149694,174.70684983798014,74.36633789363913,0.18718124424593152,32.610477066105574,187.25601019252858,True,CN,230.0,-120.0,50.0,229.198.78.206,12085,224.0.2.0,10000,10.91116598320451,10.917804790331088,12.936779741095393,12.945807547923774,13.593113302408673,13.602528997099679,10.93583492628873,10.952345406333176,11.97708475329514,11.984843378369854,12.138704649172109,12.145718363245036,12.87750635556754,12.892847069008242,11.971610974367108,11.980592974490607,10.538590937959544,10.558025059458462,13.128662604410481,13.136471173799452,der,solar,Solarcity,0,0,0,0,0,0,0,33.244391441085746,19.01294225403149,4.564976421226942,10.530283034549047,5,5,5,5,1,1,0,0
H064,PV064,0.4703588499333571,288.795146452291,91.38137975948948,4870.0,0.16973551863088995,0.8873678261385772,227.1770918017712,-36.83141304335965,174.76987288795428,76.28732783287529,0.21335994487102514,38.12761842316338,179.81016180682292,True,AN,230.0,0.0,50.0,227.87.118.91,11516,224.0.2.0,10000,12.360696026577282,12.369014934316771,12.994763798757939,12.995822270252768,12.69028651323104,12.698411089337537,11.140539262165131,11.142603500909889,10.24418160595057,10.250231340844577,12.872082890487185,12.887335285425982,12.214810947001949,12.22049472088589,11.786503881385753,11.800954015525354,12.195753966147047,12.21295782246801,13.090234555777817,13.105191593110648,der,solar,Solarcity,0,0,0,0,0,0,0,13.45297599526573,35.03392875377253,33.23325436070452,6.810127536397272,5,5,5,5,1,1,0,0
H065,PV065,0.47127951593027234,377.86214859003184,94.56482272705378,4640.0,0.16286258796660677,0.906116334093992,298.1715500710949,-36.89177517572543,174.7892452885377,76.33939301204008,0.20343212503745636,37.898385041714114,183.53128444577487,True,BN,230.0,120.0,50.0,226.106.126.126,11971,224.0.2.0,10000,12.01061296147382,12.019013607638632,10.163359789639957,10.165920179503084,11.844312752512192,11.85460502817953,11.895237366649846,11.903159758454159,12.143832873514752,12.153668541378641,12.13542524881063,12.155498845921523,10.838820696221696,10.854558090078077,12.43563249452442,12.439901446438096,11.076347361541064,11.086299911009416,11.801025953221599,11.817586189846276,der,solar,Solarcity,0,0,0,0,0,0,0,28.163900956495937,29.708042460960502,9.538403955810608,21.06871049264828,5,5,5,5,1,1,0,0
H066,PV066,0.4853940743855613,344.9819725149262,102.78474852381724,3830.0,0.1662790236791976,0.903761939356747,290.9547341495367,-36.840203242309165,174.6850572293835,76.5488974369287,0.16425494322045123,32.50003413449343,177.9229400268716,True,CN,230.0,-120.0,50.0,229.251.26.107,10138,224.0.2.0,10000,10.190434782015473,10.193790039985554,12.424534173430523,12.431478805521515,11.553052094624524,11.564531834177291,12.520380953351983,12.533725252391656,12.008753255743487,12.028657535201894,10.877250060247908,10.893445898788581,12.691948431323766,12.705556469709206,13.060000992309634,13.069997051580422,12.90008287042987,12.908498785765913,12.527865819999521,12.5364750820397,der,solar,Solarcity,0,0,0,0,0,0,0,14.848348675372492,34.24682214244764,26.88007984942802,45.98338250287452,5,5,5,5,1,1,0,0
H067,PV067,0.4768707820297775,318.78584712613105,93.04679507961359,7000.0,0.1674018841568105,0.9013908416502242,264.32827144135706,-36.87503525779599,174.80861338295304,77.28159971275039,0.1596228374216702,33.98623257687011,186.17480194591823,True,AN,230.0,0.0,50.0,233.77.242.204,11293,224.0.2.0,10000,12.27773469293597,12.282633171997844,11.268454327487161,11.278696188835122,11.01531641260341,11.027655391870478,12.000795128673854,12.01001915938463,11.821278819205983,11.826053047754034,10.720316723083657,10.732470108647238,12.175282690453905,12.193230145967686,13.11122136240664,13.123641939362697,11.534588146443847,11.546741621843392,10.934635864507344,10.948799336828776,der,solar,Solarcity,0,0,0,0,0,0,0,44.082485785238106,14.47066897035529,23.60802327540445,39.376806352078724,5,5,5,5,1,1,0,0
H068,PV068,0.4719584337473724,412.00879777687396,109.37741592941184,4920.0,0.18333932878500497,0.9042090242786631,320.3580764881035,-36.894747741843226,174.78430188959143,75.77734425795984,0.2704688858101114,38.96305955808403,178.6694970237537,True,BN,230.0,120.0,50.0,238.183.160.29,12268,224.0.2.0,10000,13.2548835171343,13.255883517134299,11.169791179780248,11.179495978111104,13.520040496096364,13.534011547810671,11.76765325690082,11.783101927834974,11.711473499272344,11.71717176504662,12.625379380699554,12.641215779637594,13.540541694254115,13.548526879872131,12.366657728872998,12.374871093178765,11.042464526593067,11.05636884893456,12.622893066696548,12.627062484565155,der,solar,Solarcity,0,0,0,0,0,0,0,58.19011269178717,30.70305157634571,25.172980247005412,42.714300472697026,5,5,5,5,1,1,0,0
H069,PV069,0.46639254342482495,382.44507977646543,100.92410919313491,4560.0,0.1702711488164191,0.8911586252217297,304.19683861546173,-36.88766794330114,174.73513989266854,77.11499403162088,0.17891148513550986,37.30694153271327,175.26883905025772,True,CN,230.0,-120.0,50.0,226.183.239.154,12163,224.0.2.0,10000,12.722470727986297,12.736642050291609,10.855693826518559,10.868331715842205,12.146836210695158,12.166361190573019,13.530217313146599,13.539794463942902,12.163935093175256,12.169400776634188,10.783330407710917,10.79064181088042,11.273139774769355,11.274139774769354,10.96191361107503,10.973552540245777,11.937370985205558,11.952266675140885,12.937383634583465,12.94309923793939,der,solar,Solarcity,0,0,0,0,0,0,0,43.09671937511433,17.856784549024983,17.087640059401622,37.35528645252408,5,5,5,5,1,1,0,0
H070,PV070,0.4787860661866025,213.7206545150928,105.19066592229981,6210.0,0.1593812494725168,0.8945612806249867,171.71136221832836,-36.88420886590701,174.7758553940197,76.68935871590027,0.10560867065875917,36.540297036405015,176.67350111566122,True,AN,230.0,0.0,50.0,231.95.56.81,12851,224.0.2.0,10000,12.000659925230192,12.014258163941296,12.069456311665144,12.083300058011151,13.5191738715663,13.532776968991794,11.742230298872027,11.754877325384019,10.617312059911029,10.629773585748906,11.159249397823876,11.170823857505221,13.169006281532447,13.174200639403692,11.653608927960159,11.661119942535274,10.409758169695479,10.419305838985132,10.784467866510035,10.793581843460746,der,solar,Solarcity,0,0,0,0,0,0,0,44.7936984292984,41.5140786854188,27.882642859993748,21.43390426706087,5,5,5,5,1,1,0,0
H071,PV071,0.38333455228525887,83.94311306953087,100.35888110449781,4310.0,0.15,0.9032583451058802,64.93190066296843,-36.84058964861971,174.82659332032617,77.03219188373657,0.12343889477057146,39.328716234868864,180.70559520239314,True,BN,230.0,120.0,50.0,229.15.103.32,11977,224.0.2.0,10000,14.454150949419471,14.462845229381225,13.163778757308734,13.170175116286831,12.683261550210041,12.69826365178678,11.643318449380077,11.651773179284941,10.419519074620279,10.422110515097332,12.321662300605945,12.335666303887361,11.941703645999697,11.942703645999696,10.450408395543471,10.468366664336008,12.258446767509149,12.271022625847475,10.98939194711492,10.99319567725495,der,solar,Solarcity,0,0,0,0,0,0,0,32.65361384571471,10.286253576455394,43.35816185958697,40.94601102612149,5,5,5,5,1,1,0,0
H072,PV072,0.45478763825574275,404.15036934271996,102.89165857100676,3100.0,0.1716931654238485,0.8825646481186153,313.0110139111884,-36.95451434497787,174.72357039886606,75.22737015198237,0.14170276213199975,39.241049726182275,185.95674966005475,True,CN,230.0,-120.0,50.0,233.235.38.169,12463,224.0.2.0,10000,13.734836858355981,13.74620975961813,10.842819877433469,10.853111687935408,11.301307507725737,11.316018914809643,12.748747775129056,12.759943085344108,11.832174288646026,11.841763186566038,11.142189057514777,11.153180820199704,12.39798798832511,12.410352124280855,11.671757872250682,11.686727737670912,10.604760804379529,10.605760804379528,11.01175250111421,11.019737576645285,der,solar,Solarcity,0,0,0,0,0,0,0,32.44839278633337,59.29945987720348,24.031669436413857,45.48962037781235,5,5,5,5,1,1,0,0
H073,PV073,0.4943111642194017,380.43578918966006,100.15157817097781,4360.0,0.17084401182540118,0.8960632563836199,320.1342530991699,-36.85816936687469,174.7965723508936,76.72215582501653,0.12450432483374167,32.70183020951413,180.82664423752078,True,AN,230.0,0.0,50.0,227.1.125.188,10627,224.0.2.0,10000,13.961449678308483,13.962449678308483,12.025202669787287,12.038233983693656,12.127887736763478,12.140840338726532,11.365422604801745,11.382031104924538,10.305216320038614,10.318517536353788,12.427909244489854,12.428909244489853,12.812718320632055,12.82688114803823,10.973991114877569,10.98055786137328,13.446512588928892,13.45410933790545,11.82983290365221,11.83083290365221,der,solar,Solarcity,0,0,0,0,0,0,0,46.74115455499333,18.269342269684373,44.96638973981317,31.946119067138618,5,5,5,5,1,1,0,0
H074,PV074,0.4760010665608716,298.09457146031497,107.70179997886174,5290.0,0.18509013123728488,0.8856690867566512,241.68678433135625,-36.91068691376497,174.71081511380225,76.82137860619441,0.1324475118947997,35.82855616227635,178.55300687849075,True,BN,230.0,120.0,50.0,233.179.64.129,10085,224.0.2.0,10000,11.006392872725263,11.015363823453477,12.090959384351066,12.095353685613945,11.509427534041071,11.5227664525995,10.945792724723711,10.953392176281781,11.422489618950706,11.430753485742642,12.265395539150099,12.279000826376981,10.146891714235231,10.154441371183026,14.302220781259084,14.308903707939047,11.634107956860586,11.650276193033475,12.01521858165208,12.027161762570467,der,solar,Solarcity,0,0,0,0,0,0,0,44.095979736233005,52.10934418472606,51.09711084629311,6.399106574989576,5,5,5,5,1,1,0,0
H075,PV075,0.4911198346929812,152.49102042973115,93.37384554294786,5770.0,0.16212565957567052,0.897381317837456,126.55574090960862,-36.846900221983084,174.78297307010234,76.74995719007063,0.1568496785988035,33.909214210189816,177.17332224271078,True,CN,230.0,-120.0,50.0,238.237.51.32,12894,224.0.2.0,10000,11.495540496667262,11.504060753057718,12.208351515735394,12.214795305856782,11.665956801136675,11.673435565725539,11.866414340879885,11.877500534898624,12.264787769774081,12.267590352814251,11.28191368530461,11.299845903209786,13.356437037049947,13.368442975580772,14.57955047054776,14.592189692444995,11.385997623328734,11.397100549404456,10.115291345293011,10.126023945339112,der,solar,Solarcity,0,0,0,0,0,0,0,1.4469011688266553,49.82250916297015,34.93237097900992,14.439270537566978,5,5,5,5,1,1,0,0
H076,PV076,0.47143584991375237,289.2981379317048,98.67123150543522,4520.0,0.1693048096153581,0.8892329434153714,225.5193267739985,-36.82490316939806,174.856047774844,77.15101956573969,0.12366857404028071,38.78156791664311,172.50164059211238,True,AN,230.0,0.0,50.0,235.253.47.66,11713,224.0.2.0,10000,12.10988380656836,12.117837744392128,12.91309880220398,12.918141078940032,13.191196658131785,13.20531151000673,10.416775867743102,10.431233815901589,12.166465863158328,12.177330699333963,11.539814984584703,11.554329099295483,12.758848179636333,12.769155885398531,11.081453779994147,11.088021265984722,12.98685045690954,13.00992679330513,11.745847787141724,11.750496957700989,der,solar,Solarcity,0,0,0,0,0,0,0,54.736061312825775,23.501356443384672,33.55073505059012,14.340078506327353,5,5,5,5,1,1,0,0
H077,PV077,0.47228707069165415,122.59722128878522,109.63318749709916,4080.0,0.1802773748806946,0.8958763148298018,99.14148736848962,-36.84606386645615,174.71492479553223,76.6087961713512,0.18717453525293712,36.033180825726355,177.90518173379854,True,BN,230.0,120.0,50.0,231.186.31.175,10857,224.0.2.0,10000,12.484478671482666,12.489298890715865,12.073160774981531,12.089591767106798,12.402527605143353,12.418949926876342,10.95076163989108,10.960499747613484,11.386065877719233,11.393486063337507,11.26027031900817,11.27120640025477,10.962490362039242,10.971494906846708,10.539475459625091,10.54540277134157,12.997694700881528,13.01312153379949,12.527923091735298,12.543587794304727,der,solar,Solarcity,0,0,0,0,0,0,0,50.01841762366678,36.901902706511756,9.400153028757847,23.289687942643038,5,5,5,5,1,1,0,0
H078,PV078,0.47292872188546764,291.90601956575847,108.1493030922512,4350.0,0.17250905377445466,0.897055664688725,240.04166757347136,-36.78963680719822,174.72795297827076,77.90168688644424,0.16718599577303014,34.681765738668005,174.7658684813764,True,CN,230.0,-120.0,50.0,238.175.250.187,12886,224.0.2.0,10000,12.922022897270267,12.930167306155628,11.251683130629427,11.255387138208437,12.702858198454049,12.711683805336902,11.65141162719337,11.67050702751182,11.592254353172777,11.603822338042994,12.03269730199441,12.046750488032774,12.0538171444096,12.068157249257311,9.701680078777212,9.708451337148999,12.428007828977185,12.445334014469115,14.477961231745386,14.489971988738652,der,solar,Solarcity,0,0,0,0,0,0,0,34.03691381514403,31.055373603730644,43.89754602976367,23.72090974301283,5,5,5,5,1,1,0,0
H079,PV079,0.4707217099338885,200.56329599550602,90.12775280613033,6210.0,0.16726786859581272,0.915571979321365,170.255701369907,-36.808036732624004,174.8205845851834,75.94506072208424,0.2596888190155391,31.909112562347982,179.66632452527568,True,AN,230.0,0.0,50.0,237.188.23.149,11252,224.0.2.0,10000,13.08509692097444,13.094528687136549,11.816329144017335,11.83260787649324,11.094453055756665,11.102002575894952,10.665034849801891,10.67465859867456,10.139715615111323,10.155451954751575,12.474003884942915,12.483183912334981,10.999206490981333,11.010470208667593,11.795185963741956,11.798732147279395,12.383657557226272,12.38624644240792,11.453556224150878,11.467987709572574,der,solar,Solarcity,0,0,0,0,0,0,0,7.152387693036745,7.374897178852297,26.51274442809032,50.02606989251705,5,5,5,5,1,1,0,0
H080,PV080,0.44267838253305575,361.9038458383528,107.65769622528192,4440.0,0.171902854699804,0.8916237527595475,284.6278914041485,-36.89630429702422,174.77553135627227,77.17321208991979,0.31651801931194007,38.14280743373087,181.0352220749489,True,BN,230.0,120.0,50.0,233.182.203.190,10552,224.0.2.0,10000,10.752659350892019,10.759029738383417,13.115331841642568,13.117487289227572,13.07462656264179,13.079656668843981,14.098687892264696,14.108762039594748,11.794693524050203,11.807175319947012,11.879046638790339,11.888021124301634,11.72459433081123,11.736259745493008,10.982342097950312,10.984384728757176,9.894266830175221,9.907784053535515,10.5756733365908,10.585972427664627,der,solar,Solarcity,0,0,0,0,0,0,0,16.7063732341138,41.602181281807205,6.2679075413996586,38.823058582805906,5,5,5,5,1,1,0,0
H081,PV081,0.4843606103173158,84.55461010988957,106.39319200529955,4640.0,0.16823515107569123,0.9236862356501331,65.58501694661537,-36.84770253155711,174.8091253699032,76.21677326549072,0.23259984786966076,39.13574815582976,178.68648139564718,True,CN,230.0,-120.0,50.0,225.82.29.71,11668,224.0.2.0,10000,12.905468856448707,12.917491271995937,13.232768572589727,13.234361978699859,12.307915337850757,12.312057126202562,13.859377118062827,13.87361468968933,12.665284199863768,12.673287359448084,12.26152907303742,12.271949724769,14.294279014752009,14.302586479280299,11.533483765613443,11.546948440162591,12.371167236216284,12.384489993495489,10.936301877971857,10.945346732668279,der,solar,Solarcity,0,0,0,0,0,0,0,34.51600400639329,24.740110318778804,44.155073049864875,46.00301849947278,5,5,5,5,1,1,0,0
H082,PV082,0.4314857143363327,89.76515994674591,103.60032384316567,3130.0,0.1736600921403999,0.893591566131467,76.12726364553117,-36.808532175054864,174.82169948436677,77.34048382144607,0.22924032079272166,31.997481731474863,177.6675151701053,True,AN,230.0,0.0,50.0,225.241.71.46,12054,224.0.2.0,10000,11.200237751757108,11.215312116351436,12.557473686069049,12.561125000542813,12.087082560288856,12.089662620031012,11.416119493116895,11.432433329922379,13.672198704921113,13.679267306394335,13.072989318454455,13.076297365680261,10.69517843271971,10.704249043751851,10.27709512633564,10.294501109508412,12.183810505905726,12.195063398608673,11.41473785141706,11.431692460018981,der,solar,Solarcity,0,0,0,0,0,0,0,44.94991992468269,51.27439141399569,15.992095668067902,59.246135851133786,5,5,5,5,1,1,0,0
H083,PV083,0.44861270328099917,310.43483563245536,100.90733834661219,5260.0,0.1651236530186444,0.9076607436837283,260.2123420511711,-36.934990805429386,174.8503634105837,75.47086107851324,0.21950304763249248,33.04748645575575,177.58680694240152,True,BN,230.0,120.0,50.0,225.46.135.59,10762,224.0.2.0,10000,11.422287162065473,11.433206607125566,12.342695619803793,12.357307869199428,10.511516641099057,10.52426789151536,9.406792860417864,9.413674466668407,13.391528956146093,13.404976887840785,13.818243616129568,13.831379248222948,11.989641691856349,12.00230946817064,10.667877103624033,10.678238051454484,10.240124111697497,10.255541182893014,13.380206586352088,13.388370498131165,der,solar,Solarcity,0,0,0,0,0,0,0,30.07424192372789,4.821218692425355,37.65260754648223,28.469025999657283,5,5,5,5,1,1,0,0
H084,PV084,0.45079550550280406,220.73714783233717,91.46053443366695,5050.0,0.175789873228959,0.9116189415333614,180.635645240502,-36.95470607825392,174.79301712407099,76.12810947079711,0.16403874272911478,35.08211545185329,176.36586432303355,True,CN,230.0,-120.0,50.0,238.47.166.253,10975,224.0.2.0,10000,11.537140593880096,11.549631604018622,10.500911484227082,10.51161016452214,12.756121994860202,12.766858418358835,12.117133327407258,12.125012691764487,12.49953448137191,12.515036882422606,12.281990989223868,12.299751840547794,11.62246486675935,11.625565746492263,13.182466029575505,13.18871902761055,12.424594521838554,12.438422256359797,11.376926421651307,11.38688732037513,der,solar,Solarcity,0,0,0,0,0,0,0,49.246501534365706,25.9014536912761,29.04227787581961,54.95517013829747,5,5,5,5,1,1,0,0
H085,PV085,0.48695994202767656,123.54313404944587,93.29296515934901,4800.0,0.1795313924629898,0.8967747071038912,101.54179005840138,-36.88038632417863,174.74995561176434,75.5133662930856,0.19655811511419582,34.7231797119938,178.74749192959104,True,AN,230.0,0.0,50.0,225.24.170.18,10052,224.0.2.0,10000,9.743208382780228,9.745165611229284,11.746013675054721,11.755603513198434,11.410423165775184,11.416352056625376,11.785965373236065,11.793027214865692,12.836697490933322,12.842671499781476,12.70576337521548,12.726847186635679,10.929819279716588,10.941943053205716,11.882714915772707,11.888819350288335,12.412834051164932,12.423688126205857,12.624178697484007,12.636010335393047,der,solar,Solarcity,0,0,0,0,0,0,0,8.487054451298894,9.433929363407225,25.435218703822397,26.761976343538347,5,5,5,5,1,1,0,0
H086,PV086,0.44476308238355894,328.8365543417119,91.95948101330956,4290.0,0.17015763365769263,0.8905469536509127,279.70702505442597,-36.887518877324474,174.72513319493783,77.0952381279278,0.12055837988048038,31.723457932118944,174.41783295529183,True,BN,230.0,120.0,50.0,232.166.47.247,11025,224.0.2.0,10000,11.709926043619642,11.7176365171822,11.006111724517044,11.008627115870732,12.685409755111447,12.68824680683564,11.119557713679484,11.126945748395858,12.103468224040038,12.112195304092843,12.874814504384371,12.882769091068855,12.833514074616629,12.84072286344675,11.733431782652628,11.74093177734179,10.620336837559355,10.634102776981722,9.0,9.014713819698827,der,solar,Solarcity,0,0,0,0,0,0,0,50.345123698181204,42.813596063972604,23.183859342967864,14.929680259931699,5,5,5,5,1,1,0,0
H087,PV087,0.497233282391824,351.43885342596025,99.7432565491275,3390.0,0.1542214617941232,0.8952888170293635,288.26727618781365,-36.91424960682944,174.71996005484203,76.69839582708677,0.21127582102346804,34.89029881293503,185.9516555816172,True,CN,230.0,-120.0,50.0,236.244.8.182,11083,224.0.2.0,10000,10.905503687229452,10.912070657065946,11.104831603225762,11.115091985418443,12.830915951300403,12.833105835972352,12.38388800624483,12.400865720315743,12.280770288344018,12.283791365743399,10.91356391841188,10.925385601025305,12.100248450228808,12.105535824845687,11.094828870959685,11.105687363537925,10.588324193094373,10.591831694123215,12.049428575630268,12.060799825143263,der,solar,Solarcity,0,0,0,0,0,0,0,8.38004388694155,56.37965637352266,32.8516900471494,55.74740825966368,5,5,5,5,1,1,0,0
H088,PV088,0.48409770938171004,372.97794082269735,95.06166999600049,5470.0,0.16703403212878667,0.9165933840544049,319.3245204945749,-36.888574184332526,174.79728271661367,77.04186114918662,0.21136745656507072,31.11314660410018,178.54288612216172,True,AN,230.0,0.0,50.0,238.61.178.55,11841,224.0.2.0,10000,11.491317661476382,11.50705496027268,10.435099526964288,10.438376312850309,13.063616002109823,13.075058263539356,13.316352774070216,13.322545611109023,12.7288190485722,12.739421968376863,11.06127125672612,11.071795420295713,11.322897225157503,11.327582125920749,12.524925602631537,12.543097893597299,11.978612867843477,11.99240955011134,13.129455191846416,13.140394644031067,der,solar,Solarcity,0,0,0,0,0,0,0,17.570974412557373,36.57404530101032,42.91008326710253,52.16320840887652,5,5,5,5,1,1,0,0
H089,PV089,0.4947199181717554,122.17466534054938,92.51299489626602,4740.0,0.16869687252844978,0.9142822532013659,96.37596428179116,-36.8423649493887,174.79675296032576,76.14812053235242,0.1519867714645012,37.92298848203831,181.94706407603147,True,BN,230.0,120.0,50.0,236.137.89.146,11795,224.0.2.0,10000,12.75173760920236,12.762267043754752,10.572117693720818,10.576774489548049,13.177574269860784,13.188759482870378,10.806708201396463,10.811222571256918,11.707854487762958,11.711273713568742,10.925015701521975,10.935694328340645,11.65218421012917,11.676446296568997,12.012851346713628,12.024521403898694,12.848824510379186,12.862924770657694,10.848653427505546,10.862546720070203,der,solar,Solarcity,0,0,0,0,0,0,0,32.746602396514,41.28229035744479,16.394043006660695,52.895756832639705,5,5,5,5,1,1,0,0
H090,PV090,0.491572506177518,188.7613298271745,106.79540856849879,4920.0,0.15629780540117166,0.8989852929002426,158.31522058818416,-36.82058494736439,174.70233611570808,77.98370918011587,0.2517790329836277,32.99629428513297,179.58450386442848,True,CN,230.0,-120.0,50.0,231.129.119.184,12777,224.0.2.0,10000,12.607161044514745,12.623604692324442,11.318694572047523,11.329996813761701,11.53891615235681,11.548470374576077,12.699962872296531,12.715863727435753,11.691579444309093,11.704490734855625,11.982490610883751,11.99245768467672,11.919816605009206,11.928264512300235,12.197404940871014,12.200737478284527,10.448710908380214,10.469794403155808,12.34574475747402,12.36164086104945,der,solar,Solarcity,0,0,0,0,0,0,0,31.546061853164666,35.761597765303705,11.373331741177955,13.916032125053023,5,5,5,5,1,1,0,0
H091,PV091,0.4658007059849347,268.03583620987934,108.80139858157725,4920.0,0.16633719387989512,0.9094498415307646,212.76988860551228,-36.91484246105259,174.78981351527807,78.23882145869369,0.2520744805511852,37.456871739922015,178.1104721019577,True,AN,230.0,0.0,50.0,225.116.120.184,11327,224.0.2.0,10000,9.84774528753294,9.858503274795284,11.517044702822263,11.530548421027811,10.309848406184438,10.320825177126226,10.6271951088838,10.636645971156172,12.492471454088728,12.497261185862815,11.074829089493715,11.07948441861729,11.733486175013246,11.734486175013245,12.392193641616625,12.393193641616625,13.460231589541403,13.468835039828972,13.283282301421284,13.298720394834131,der,solar,Solarcity,0,0,0,0,0,0,0,13.673054620347578,22.078882558603148,30.15409789545108,41.01280076512215,5,5,5,5,1,1,0,0
H092,PV092,0.4522538020962875,95.21287880313287,101.70809242686752,6260.0,0.18546391635125092,0.9067854642300357,77.85193857070598,-36.82921581994772,174.76225919965887,76.63240941850853,0.28409634253751176,35.148583779883225,179.68738465393344,True,BN,230.0,120.0,50.0,233.20.119.71,12564,224.0.2.0,10000,14.039371164645878,14.050579446287253,11.668515148473892,11.683342121241681,12.177081774134166,12.187036396872891,12.18928526173858,12.201551180920614,11.803060585867327,11.815566881575274,14.411183611585562,14.425659062692146,12.150046259110686,12.164251618965903,11.601038045969775,11.611005763284018,12.176963378622466,12.179151653643753,11.600824240852768,11.606532124505009,der,solar,Solarcity,0,0,0,0,0,0,0,7.188917249163104,21.96695619197168,25.352213632127675,4.13887941900146,5,5,5,5,1,1,0,0
H093,PV093,0.4349008116334635,396.10568198387676,94.45553449488133,5680.0,0.16933131636170923,0.9135766490978514,324.961290770113,-36.79561745955814,174.68532387871412,75.52272805078847,0.21350481316892847,34.876108649448604,175.18573774862074,True,CN,230.0,-120.0,50.0,230.244.64.138,12989,224.0.2.0,10000,11.09084503454745,11.100683096201301,11.40788417164338,11.415322395456041,11.568044665146678,11.583261422979684,13.54239694473218,13.54980376081285,12.09232912841627,12.100963375853535,12.428399330365213,12.439709725431083,13.233218760667658,13.238031005076508,12.282880457133459,12.293311913098076,10.249652792537884,10.264250537541201,12.049939880639998,12.060217075667346,der,solar,Solarcity,0,0,0,0,0,0,0,16.912088421504595,55.44849587482733,29.548126827823847,40.39358458332041,5,5,5,5,1,1,0,0
H094,PV094,0.48552215091011747,212.13589520674137,96.95018861249807,4600.0,0.1707453322029418,0.9022276889649739,172.0520024236699,-36.90772289305792,174.70599861918186,76.75380385031269,0.16669283182269895,35.801729997925996,180.19178461503097,True,AN,230.0,0.0,50.0,232.228.91.163,11405,224.0.2.0,10000,12.561913856668783,12.569185927232528,12.673726901584576,12.680674985325629,12.749928650179283,12.757236155760433,11.436631028364781,11.448756744104726,11.676880415126456,11.692801773422172,10.884553107011001,10.89292967097313,12.548356748648501,12.555510891572794,11.43731494348835,11.445599327905471,13.365118887174212,13.373140874539018,12.366016023624054,12.375832374217392,der,solar,Solarcity,0,0,0,0,0,0,0,48.913325766499426,38.73921335959621,7.4059135460020435,28.10023417357635,5,5,5,5,1,1,0,0
