name,house,floor_area,latitude,longitude,elevation,albedo,roof_tilt,azimuth,aspect_ratio,ceiling_height,ratio_window_wall,ratio_window_roof,roof_area,wall_area,window_area,skylight_area,coefficient_window_transmission,glazing_shgc,R_roof,R_floor,R_wall,R_window,R_skylight,mass_fraction_external_heat,mass_fraction_internal_heat,coefficient_internal_surface,thermal_mass_per_area,mass_change,temp_max,temp_min,air_density,air_heat_capacity,water_density,installed_lights,installed_appliance,utilization,occupancy,schedule,schedule_skew,phase,angle,voltage,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter,ldc,proposed_status,actual_status,proposed_demand,actual_demand,isotime,temp_out,humidity,windspeed
H058,H058,160.57367778846975,-36.884136331716824,174.78051576713418,75.93282480004889,0.1958052054274576,37.507835953067584,179.3952748465336,1.4737206649002008,2.4,0.14973343088209642,0.0033788389386465337,202.41993553054638,26.509778800125215,3.969400131668214,0.6839443601289311,0.5004530126290196,0.49856170115203474,3.1867108711255727,1.3058672803149827,1.999875193074609,0.2600166507629728,0.26116422369317,0.45400787613524846,0.45939849396193966,0.5234744047208131,415321.70012114063,1.7133676255592705,24.01159066289352,19.990154207929365,1.2249962396342975,999.9511798492892,999.9685057874397,1942.4988082616655,1317.3165351641726,0.19265215366792873,546.7431713745248,P5,77,AN,0.0,230.0,50.0,237.45.177.23,12257,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,44.33288679460544,39.32370407005082,44.259909688417,54.0907071044526,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H059,H059,86.29185121363298,-36.907047106806296,174.68243065252358,75.84395808016275,0.25849159380793957,33.07652372313126,184.8495189679799,1.5274762525441328,2.4,0.1502503070459621,0.0004505767584734599,102.98064721196799,23.41343803219863,3.517876253339451,0.04640068620626748,0.497153215765383,0.5024319759420149,3.2796640080079724,1.300370140034402,1.9893320804848664,0.2600206242862099,0.2612562472602859,0.4927821774833835,0.46273159345336556,0.5325873573246565,413986.2156757961,1.4741124868758904,24.003666352973983,20.02324146710526,1.2250312585252443,1000.107251317844,999.9313485607023,1043.893497700103,707.9222698217841,0.19187342309241606,546.7431713745248,P4,685,BN,120.0,230.0,50.0,237.154.86.5,10067,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,24.43591845481778,17.384885699319334,22.79869139426151,36.415622144896844,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H060,H060,262.9277264313204,-36.898506969400415,174.71918513987436,77.31443132046861,0.19603474875805435,35.12540496952882,178.06637453186755,1.4975608620422605,2.4,0.14970885641423004,0.004380154609475199,321.4689287402409,29.257587345491288,4.380119942932949,1.4080836100246206,0.4947711997404668,0.4980016923766249,3.245572239863272,1.303883679957572,1.9880524925235117,0.26002525470042737,0.2615732178036688,0.5183395132399702,0.4065551765697514,0.49983288582769064,420035.3036019723,3.8684232744795137,24.010603360350974,20.008533325399995,1.2250756179938664,999.9419812411687,999.8512578770043,3180.700612242335,2157.0100800541754,0.21010319723948936,546.7431713745248,P3,568,CN,-120.0,230.0,50.0,233.14.17.146,11283,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,33.807055421559,52.81289726997036,38.37459695636623,34.313602875127366,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H061,H061,295.5654948617007,-36.86324753604389,174.81269267511755,77.57274873777764,0.3289406935320559,30.261637811345572,180.6235988261656,1.5111677532060706,2.4,0.14978118202142413,0.0002940359499286054,342.1953769374949,29.950355344883654,4.485999625518351,0.10061774271899351,0.49987171534730224,0.4959664839274376,3.266565648819125,1.3012953907532403,1.9991660933549629,0.2600055223500422,0.26112821505576217,0.5064436703932704,0.5398027138941524,0.4937303590111071,415212.4219974621,3.208705405252001,23.990087292295204,20.026926274688964,1.224800367146555,999.9679324380871,1000.0503227136104,3575.5276296807206,2424.764251325243,0.2215999223483209,728.990895166033,P4,254,AN,0.0,230.0,50.0,236.73.148.248,10575,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,53.76671439990087,28.398764775921396,14.4021276124381,6.978172122227288,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H062,H062,68.97401934847973,-36.951671637135156,174.68344748315405,76.96939555319246,0.21113290095623943,33.74253745016168,179.38985149594873,1.4833364368176922,2.4,0.15004666542596357,0.009170719931029135,82.94712974389286,22.387641301144402,3.359190923989298,0.7606848959639778,0.5025271074194111,0.505666769620986,3.266655242480066,1.3012259912028294,1.998336143805213,0.260003787386698,0.2618435255759645,0.5097356877762893,0.5352698361809426,0.436995125633473,417038.2750301347,3.8335818656906158,23.99764469665101,20.0121918100423,1.2250771032198604,999.9177794596983,1000.0308272457011,834.3954764612093,565.8500037856785,0.20998373581010418,546.7431713745248,P2,-768,BN,120.0,230.0,50.0,229.214.169.12,11102,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,7.6813143994457045,17.114708178792554,21.979165531159026,18.210089801407772,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H063,H063,73.61779123562121,-36.93505156149694,174.70684983798014,74.36633789363913,0.18718124424593152,32.610477066105574,187.25601019252858,1.4728090760427723,2.4,0.15009691916465467,0.0003751518563364022,87.39532684574876,22.681291995465283,3.4043920511932817,0.03278651910130925,0.4998476125999674,0.5016984284514626,3.2458393319707235,1.3008582546978844,1.9989439577587886,0.26002804740647517,0.2612194400922741,0.4840498984033358,0.5426070978627215,0.5597805400261415,419119.6916049405,2.3228617995782,24.016065963494746,20.000519511590653,1.2254049124502198,999.9333179563685,999.8330575557933,890.5723136667099,603.9466431397362,0.17999823883063393,364.4954475830165,P4,-880,CN,-120.0,230.0,50.0,229.198.78.206,12085,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,40.71866802626995,35.398402755204664,59.040221647733475,53.36256796136077,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H064,H064,227.1770918017712,-36.83141304335965,174.76987288795428,76.28732783287529,0.21335994487102514,38.12761842316338,179.81016180682292,1.505038780919839,2.4,0.1500249587877825,0.004324745052479741,288.795146452291,28.414769680592062,4.262924650295155,1.2489653807997076,0.5020284636816467,0.5037109081383934,3.248899212030379,1.3056815802141089,1.9933289612132383,0.26001268621083423,0.2600468402104403,0.4858161598721447,0.5005669216994779,0.5055586607317353,416001.3411034086,2.9405612145778037,23.99745511244113,19.990841401559237,1.2248723358392841,1000.0077378791194,999.9149927535083,2748.2164957984114,1863.7185344612662,0.1949441906143406,546.7431713745248,P2,-396,AN,0.0,230.0,50.0,227.87.118.91,11516,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,11.527102303279225,18.993830921762267,58.38253050238334,13.462328271547019,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H065,H065,298.1715500710949,-36.89177517572543,174.7892452885377,76.33939301204008,0.20343212503745636,37.898385041714114,183.53128444577487,1.5066576733754382,2.4,0.14978311524368668,0.009522375695289582,377.86214859003184,30.002985606401573,4.4939406507383195,3.59814533990362,0.5018369083070721,0.50087957551819,3.193318792851835,1.3067126600285512,1.995094739277494,0.2600214053734934,0.2606523687615467,0.5150737957659715,0.4844314604978303,0.5300790495964478,413405.0094858591,1.706764505868834,24.001712493232883,19.995239292456237,1.2248794652270063,999.8968591052568,999.9563619497025,3607.053712960578,2446.1438427138646,0.18791802693810508,364.4954475830165,P4,241,BN,120.0,230.0,50.0,226.106.126.126,11971,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,34.383397409086555,27.511465199872408,57.517283613084,17.798401468700256,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H066,H066,290.9547341495367,-36.840203242309165,174.6850572293835,76.5488974369287,0.16425494322045123,32.50003413449343,177.9229400268716,1.5028996245932844,2.4,0.14972083710793221,0.003942206801539649,344.9819725149262,29.856322872683258,4.470113653462841,1.3599902784569065,0.49798695389774444,0.4987467410641515,3.2758704954968505,1.3100993356705948,1.996415712428348,0.26003740826417193,0.26047334957604207,0.5147884571451184,0.5738223913770726,0.5492928808436385,414677.04253158974,1.5512983218620566,23.997272263888522,19.988694189849024,1.2252408521729787,1000.0368983638905,1000.05357573646,3519.7501366824167,2386.9384295001973,0.1938080257263776,182.24772379150826,P4,354,CN,-120.0,230.0,50.0,229.251.26.107,10138,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,24.022210238626705,43.95286454196434,51.592167320792434,16.4323760540047,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H067,H067,264.32827144135706,-36.87503525779599,174.80861338295304,77.28159971275039,0.1596228374216702,33.98623257687011,186.17480194591823,1.4865568682918484,2.4,0.1497292811860465,0.003563758925705147,318.78584712613105,29.288690598142967,4.385374590140465,1.136075908084226,0.5039167512475304,0.49974475371427113,3.26659861456547,1.3049427792584045,1.997712382505709,0.26003710240779304,0.2612645694006757,0.4482989042538435,0.4572725112272289,0.46720909636656593,412313.04230774834,2.075055262206077,23.98483087107804,20.003406183852217,1.2251254042808262,999.945993419569,1000.0193019667389,3197.6433456366394,2168.4998903728588,0.18198647077207697,728.990895166033,P3,752,AN,0.0,230.0,50.0,233.77.242.204,11293,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,14.327472911445032,59.837472795657824,32.81570035461887,17.70317796663131,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H068,H068,320.3580764881035,-36.894747741843226,174.78430188959143,75.77734425795984,0.2704688858101114,38.96305955808403,178.6694970237537,1.5100425832601112,2.4,0.1496835518176727,0.0018161210370752688,412.00879777687396,30.436756404962956,4.555881804504154,0.748257845102671,0.5007117627337431,0.49973444964177755,3.2433284122145567,1.3097847324373084,1.998598159904629,0.26000712230315975,0.2612415715163597,0.47487814444009113,0.49039790421368246,0.5297187490908407,421235.7558620866,2.759297401521766,23.98950853203786,20.001091435960113,1.2250650283995501,999.9497912640775,1000.236057911785,3875.4495155483414,2628.157971738696,0.21879990472564018,546.7431713745248,P3,-800,BN,120.0,230.0,50.0,238.183.160.29,12268,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,12.52787970126667,8.887096715921277,35.76214308929003,3.7884933762437734,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H069,H069,304.19683861546173,-36.88766794330114,174.73513989266854,77.11499403162088,0.17891148513550986,37.30694153271327,175.26883905025772,1.4903043858346199,2.4,0.14984838515697738,0.004238116445092055,382.44507977646543,30.123274011253955,4.51392396622755,1.6208467819451813,0.4978575108075452,0.4998914283871524,3.197738495826929,1.3002088434845465,1.9885287576216168,0.2600437238328138,0.26130689544319186,0.46866664201240754,0.5149291450099969,0.5255226893829993,419451.20757857396,3.7411145122556615,24.00692273098141,20.00565231669106,1.225024224702558,1000.178491526285,1000.0224788572525,3679.94309295151,2495.574187325425,0.20678135378411935,911.2386189575413,P4,198,CN,-120.0,230.0,50.0,226.183.239.154,12163,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,23.721608299854765,29.508383956801293,36.14853808805753,5.072660772828105,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H070,H070,171.71136221832836,-36.88420886590701,174.7758553940197,76.68935871590027,0.10560867065875917,36.540297036405015,176.67350111566122,1.537464061703767,2.4,0.15025871354534487,0.005290388556811179,213.7206545150928,26.86773398603104,4.037111144619565,1.1306653050008424,0.501351969197585,0.4962275255026677,3.2991914565573097,1.3064843018698211,1.9985855122731906,0.2600254823882904,0.260054912746665,0.4847650182658372,0.5517470982569588,0.5339134399040814,412210.09470071574,2.915056256967962,23.994368639507428,19.9961679846598,1.2249444012268447,999.8638145445832,1000.0829717436452,2077.2340838670198,1408.6880231002037,0.2083284996272136,364.4954475830165,P5,-239,AN,0.0,230.0,50.0,231.95.56.81,12851,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,11.730911480610708,17.990338100879768,27.016698269383056,18.21984497539131,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H071,H071,64.93190066296843,-36.84058964861971,174.82659332032617,77.03219188373657,0.12343889477057146,39.328716234868864,180.70559520239314,1.4872890519607402,2.4,0.15023369765753458,0.002773237553629046,83.94311306953087,22.11886592642303,3.322999016117781,0.23279419353295216,0.49953627434773584,0.5023188218857184,3.2828112301579355,1.303703855423043,1.993666465116863,0.26005501112751905,0.2601424725842323,0.4779547926039796,0.5143560856312692,0.5388086465772676,409974.10802198405,2.47748964019066,23.991125135350757,19.99115390644158,1.225096939436335,1000.1201746157426,999.7755000073785,785.4969842699711,532.6892152003002,0.19662365223390146,728.990895166033,P4,444,BN,120.0,230.0,50.0,229.15.103.32,11977,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,15.88283351074887,6.619983317680381,27.555372359992838,36.33107213644859,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H072,H072,313.0110139111884,-36.95451434497787,174.72357039886606,75.22737015198237,0.14170276213199975,39.241049726182275,185.95674966005475,1.463701163668009,2.4,0.15003292061560194,0.0012124155457799908,404.15036934271996,30.29585105012582,4.545375015585628,0.48999819062383865,0.4984860941259293,0.49336849682100226,3.299209631738381,1.3101431979251272,1.9991654844858429,0.26004569006299005,0.26119334991549525,0.46795224684003667,0.501355440773918,0.4572435010739201,416159.20132611354,2.518164409565679,24.001764166690652,20.01204670898454,1.2249391122449629,999.8586002171405,1000.1507337363431,3786.570313823373,2567.884039231489,0.2030269134800474,728.990895166033,P4,-721,CN,-120.0,230.0,50.0,233.235.38.169,12463,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,40.16611492491317,18.238349796671688,53.813937583886144,58.17554716134665,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H073,H073,320.1342530991699,-36.85816936687469,174.7965723508936,76.72215582501653,0.12450432483374167,32.70183020951413,180.82664423752078,1.4896506044182434,2.4,0.1500216500725437,0.00015823569879643161,380.43578918966006,30.432502188747286,4.565534194192166,0.0601985229495978,0.5014896168525377,0.49686007544479904,3.257163574443812,1.3025098937142434,1.9979208007615876,0.2600277847150795,0.2607331659691661,0.527152127777426,0.44300523688988436,0.5183478412245142,414606.34420161886,1.4709199989647093,23.997589126559365,19.982203722101705,1.224824927366345,1000.0764299825604,1000.1698516792862,3872.741869611269,2626.321766357717,0.1965331846903272,546.7431713745248,P3,-837,AN,0.0,230.0,50.0,227.1.125.188,10627,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,29.452172530792307,46.178092973169534,28.95644080949762,10.111226497007674,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H074,H074,241.68678433135625,-36.91068691376497,174.71081511380225,76.82137860619441,0.1324475118947997,35.82855616227635,178.55300687849075,1.4772799050525023,2.4,0.14991955484660976,0.002031838053848841,298.09457146031497,28.76880441719382,4.313006351694878,0.6056798939388306,0.504987890599864,0.5008342064627522,3.2797467286759425,1.3014145268870938,1.9954982206306102,0.26003750740865533,0.2608373661319781,0.4812518193455825,0.5210850452510106,0.5145448429508317,410776.10599132976,2.2321815467179986,23.989605639088392,19.99722455211979,1.2249364555208782,999.9223307789813,1000.0889089123107,2923.7437729657904,1982.753348589083,0.21217740349360872,364.4954475830165,P2,844,BN,120.0,230.0,50.0,233.179.64.129,10085,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,15.201529501159524,18.902431873067368,8.13758010146729,43.58238945015242,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H075,H075,126.55574090960862,-36.846900221983084,174.78297307010234,76.74995719007063,0.1568496785988035,33.909214210189816,177.17332224271078,1.495144674878621,2.4,0.14993340583590237,0.00032632761857660433,152.49102042973115,25.27712075525066,3.789884804560108,0.049762031551150485,0.5015219366253629,0.4973433132336877,3.2750829322486825,1.3012531764523823,1.99899198463564,0.26004267217052207,0.26223214819250945,0.5113019569345424,0.5069036528962945,0.5307343528814314,415416.6412670164,2.662172653508436,23.99542436669339,20.0051568001649,1.2251709404565898,999.9255900393421,1000.100098182594,1530.9755576467178,1038.2397190889499,0.20080224224360352,546.7431713745248,P2,316,CN,-120.0,230.0,50.0,238.237.51.32,12894,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,2.5458710199166923,56.887048840849594,3.761445409759582,24.896456879512094,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H076,H076,225.5193267739985,-36.82490316939806,174.856047774844,77.15101956573969,0.12366857404028071,38.78156791664311,172.50164059211238,1.5067844985122856,2.4,0.1497039629252928,0.005047466336719375,289.2981379317048,28.373178241302902,4.247577223508735,1.4602226124858784,0.5002191489187419,0.4963935423862642,3.265361889491578,1.3036820910134688,1.9991960718320245,0.26003914680793455,0.26040346926663926,0.5773563276463944,0.4734857367181522,0.4620382524843578,414542.7114408227,3.810172780279426,24.01830651889992,20.00449579368777,1.2251869429967868,999.9992356223368,1000.2204436082549,2728.162109331232,1850.1185390412281,0.1921293002286325,911.2386189575413,P1,-368,AN,0.0,230.0,50.0,235.253.47.66,11713,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,14.526240739254943,20.95617696847826,33.81026887329433,6.900029535118829,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H077,H077,99.14148736848962,-36.84606386645615,174.71492479553223,76.6087961713512,0.18717453525293712,36.033180825726355,177.90518173379854,1.5288089390862842,2.4,0.14989855956970546,0.0037704812163497684,122.59722128878522,24.07256228476405,3.608442411638149,0.4622505200460406,0.5035342668159858,0.5024429778016906,3.289133629917101,1.3027306761842719,1.994500208808145,0.2600372136545876,0.26117354455266384,0.4649204521345601,0.47592356456922214,0.4774627517707702,420872.280942928,2.7905172467344914,23.998311227942505,19.996567183086963,1.2250259748598837,1000.091113978641,1000.0891245221561,1199.3386694192584,813.3382907460524,0.18690265552728794,546.7431713745248,P3,564,BN,120.0,230.0,50.0,231.186.31.175,10857,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,22.417111248377665,30.57874238858629,8.955764595556113,19.57798651129215,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H078,H078,240.04166757347136,-36.78963680719822,174.72795297827076,77.90168688644424,0.16718599577303014,34.681765738668005,174.7658684813764,1.5064074009402453,2.4,0.15011488588187177,0.0014902148226689843,291.90601956575847,28.72953257000703,4.312730503186124,0.4350026771831958,0.5030673415310619,0.5031655943624538,3.173037048661626,1.305075478634754,1.993272907065444,0.26001811453726886,0.2628893785858507,0.548467814580928,0.5182535972018253,0.4839018728249467,420017.07284497324,2.2044055671088,23.99979095034918,20.003641095853652,1.225115201215751,1000.0824909237372,1000.0838617093697,2903.8423956936545,1969.257117218632,0.21525839340933872,911.2386189575413,P3,287,CN,-120.0,230.0,50.0,238.175.250.187,12886,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P3,840,0,0,0,0,0,0,16.82704904942748,31.24616299801195,47.261729384886195,15.761336948894698,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H079,H079,170.255701369907,-36.808036732624004,174.8205845851834,75.94506072208424,0.2596888190155391,31.909112562347982,179.66632452527568,1.5143504551769886,2.4,0.1496322239527805,0.0008646427985923429,200.56329599550602,26.822025178449618,4.013439278368891,0.17341560954445875,0.500489504646217,0.5034279102684595,3.2850264276135155,1.3058678854790582,1.9986627072266105,0.2600471340372979,0.2609057542630191,0.49887828953484514,0.494627475480186,0.46040786044653914,408872.3051522743,3.796508588818395,24.001059337306895,19.98759376022167,1.2248686661114374,999.8957280093128,1000.0543607862138,2059.6246007796576,1396.746052712363,0.1904037925658469,728.990895166033,P5,292,AN,0.0,230.0,50.0,237.188.23.149,11252,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P4,840,0,0,0,0,0,0,43.8695422535703,6.112582760999349,16.14972184663193,30.458641975947128,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H080,H080,284.6278914041485,-36.89630429702422,174.77553135627227,77.17321208991979,0.31651801931194007,38.14280743373087,181.0352220749489,1.5041794015573327,2.4,0.15027572480884852,0.01227664060462962,361.9038458383528,29.725332698694775,4.466995916480522,4.442963448790741,0.4989838681074173,0.502051808857722,3.2658735862321646,1.3129916561358335,1.9936857088962772,0.2600050752616171,0.2602282624454955,0.5227312510590254,0.5331602400629487,0.47752296465035504,421418.84443042905,2.9597369557013926,23.99082695628298,20.004151239276666,1.2249938237543068,999.9202714150233,999.8817561473153,3443.212782227812,2335.034190407768,0.21008681457195447,546.7431713745248,P2,-755,BN,120.0,230.0,50.0,233.182.203.190,10552,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,37.45954182977666,22.438640741814943,22.804758219522288,46.999606440565984,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H081,H081,65.58501694661537,-36.84770253155711,174.8091253699032,76.21677326549072,0.23259984786966076,39.13574815582976,178.68648139564718,1.4939765562266203,2.4,0.14980694155483312,0.00021719845202335748,84.55461010988957,22.163184410845478,3.320198871704517,0.018365130427306548,0.5036580081585524,0.5024405728550317,3.200380689231563,1.304778319191146,1.9991385209256851,0.26004618005684016,0.2610881647808024,0.5233554803101303,0.4693919257075657,0.467090486224963,419707.6277878971,3.136722681494739,24.00443981513401,20.016534480090975,1.2249091465374127,999.8791734498699,999.9386523368055,793.3978906956913,538.04725950546,0.20366502118619076,364.4954475830165,P4,-289,CN,-120.0,230.0,50.0,225.82.29.71,11668,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P2,840,0,0,0,0,0,0,31.44595555739558,42.94627257879859,41.67983237013756,56.87782108340531,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H082,H082,76.12726364553117,-36.808532175054864,174.82169948436677,77.34048382144607,0.22924032079272166,31.997481731474863,177.6675151701053,1.5097255894904835,2.4,0.15021429079427046,0.006355323386810269,89.76515994674591,22.83385700292519,3.429971635792193,0.5704866203303187,0.4998022372646788,0.49721972932194614,3.29642962244797,1.3042910592897472,1.9939715850077002,0.26008580925988395,0.2614502940905969,0.4593304685753936,0.5171620781361985,0.548840643275449,413808.54978738376,1.7596941195269438,23.984304226179756,20.00587947122973,1.2249669681690418,1000.0466114640785,1000.0671236086196,920.9300113463831,624.5338872362905,0.19901706313437573,728.990895166033,P5,487,AN,0.0,230.0,50.0,225.241.71.46,12054,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P1,840,0,0,0,0,0,0,6.327287164525255,20.63064017110384,28.627846521639736,37.58016798556032,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H083,H083,260.2123420511711,-36.934990805429386,174.8503634105837,75.47086107851324,0.21950304763249248,33.04748645575575,177.58680694240152,1.5278362462273938,2.4,0.15005227209577815,0.003282031999303573,310.43483563245536,29.196904636403673,4.381061878856131,1.0188570642442636,0.4997462793722127,0.49987881610700396,3.2220154011753124,1.3046374458628682,1.9962990531966047,0.2600163280026972,0.26241940875988995,0.47456173410745495,0.5157091410746358,0.4865150155068956,416766.60207954503,3.645073702287628,23.988612732206448,20.003335922423382,1.2249628544130093,1000.0622231916396,999.7804981308732,3147.851947410974,2134.73357251843,0.20567540025406944,546.7431713745248,P1,790,BN,120.0,230.0,50.0,225.46.135.59,10762,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,47.17515458468848,37.873863010896144,54.420477852092674,52.143862968458855,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
H084,H084,180.635645240502,-36.95470607825392,174.79301712407099,76.12810947079711,0.16403874272911478,35.08211545185329,176.36586432303355,1.4897093896561124,2.4,0.15025220075752355,0.009144793890924636,220.73714783233717,27.14137990353009,4.078052062101418,2.0185957209972853,0.4977058810109255,0.5027521316875119,3.194523434817547,1.3027682696953131,1.9936787843918753,0.26001226082485734,0.26010497998601523,0.4965271708772397,0.5306053101310345,0.49031492387903075,412577.42879674246,3.7427503411146303,24.006531475376896,19.993140387200445,1.2251427386393385,999.8876193770747,999.9709177356966,2185.193304667821,1481.90117827923,0.20177126250350108,364.4954475830165,P1,339,CN,-120.0,230.0,50.0,238.47.166.253,10975,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,ntcl,baseload,0,P5,840,0,0,0,0,0,0,41.4568708180089,18.266923751198583,7.626511868743357,30.79096384774757,5,5,5,5,0,1,1,0,0,2020-09-15T16:12:51.853655,15,0.75,2.5
